*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      JUL 11, 2017; 16:24:48
                                                                                
*RUN   1        : SIM                       CRGRO046 4\000004    1              
 MODEL          : CRGRO046 - Dry bean                                           
 EXPERIMENT     : 4\000004 BN PALMIRA_ANALISIS SENSIBILIDAD                     
 DATA PATH      : D:\B\0\00000                                                  
 TREATMENT  1   : SIM                       CRGRO046                            
  
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                    0-5    5-15   15-25   25-35   35-50   50-65   65-80   80-99  99-122 122-209
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D    SNW0C   SNW1C
 1985 107    16     1    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1985 108    17     2    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1985 109    18     3    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1985 110    19     4    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1985 111    20     5    0.2      0  0.079     31     13      0     43     44     44      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  256.6   0.04   0.03    0.0   0.27    0.15    0.15    0.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       1
 1985 112    21     6    0.5      0  0.082     31     14      0     51     45     45      0     0.0  0.000      0      0  0.000  0.000  0.662  0.000  0.000  0.000  0.000    3.78   0.00   0.00      0      0  261.2   0.05   0.03    0.0   0.29    0.18    0.18    0.18    0.01    0.00    0.00    0.00    0.00    0.00    0.00        0       2
 1985 113    22     7    0.8      0  0.084     32     15      0     60     46     46      0     0.0  0.000      0      0  0.000  0.000  0.746  0.000  0.000  0.000  0.000    3.73   0.00   0.00      0      0  264.5   0.06   0.04    0.0   0.31    0.21    0.21    0.20    0.02    0.00    0.00    0.00    0.00    0.00    0.00        0       3
 1985 114    23     8    1.1      0  0.087     32     16      0     67     48     48      0     0.0  0.000      0      0  0.000  0.000  0.571  0.000  0.000  0.000  0.000    3.71   0.00   0.00      0      0  270.3   0.07   0.04    0.0   0.33    0.24    0.24    0.22    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       4
 1985 115    24     9    1.4      0  0.091     33     18      0     74     51     51      0     0.0  0.000      0      0  0.000  0.000  0.505  0.000  0.000  0.000  0.000    3.68   0.00   0.00      0      0  276.5   0.08   0.05    0.0   0.35    0.26    0.26    0.23    0.04    0.00    0.00    0.00    0.00    0.00    0.00        1       5
 1985 116    25    10    1.6      0  0.096     34     21      0     80     55     55      0     0.0  0.000      0      0  0.000  0.000  0.354  0.000  0.000  0.000  0.000    3.66   0.00   0.00      0      0  283.9   0.09   0.06    0.0   0.37    0.28    0.28    0.25    0.05    0.00    0.00    0.00    0.00    0.00    0.00        1       7
 1985 117    26    11    1.9      0  0.108     36     25      0     83     61     61      0     0.0  0.000      0      0  0.000  0.000  0.170  0.000  0.000  0.000  0.000    3.64   0.00   0.00      0      0  295.7   0.10   0.07    0.0   0.39    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2       9
 1985 118    27    12    2.2      0  0.134     43     28      0     84     71     71      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.59   0.00   0.00      0      0  311.8   0.11   0.07    0.0   0.41    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2      10
 1985 119    28    13    2.5      0  0.160     49     33      0     85     82     82      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  323.9   0.12   0.08    0.0   0.43    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        2      12
 1985 120    29    14    2.8      0  0.185     55     40      0     87     95     95      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  335.8   0.12   0.09    0.0   0.46    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        3      14
 1985 121    30    15    3.1      0  0.239     68     43      0     87    111    111      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  353.9   0.13   0.10    0.0   0.48    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        4      16
 1985 122    31    16    3.4      0  0.295     81     49      0     88    130    130      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  365.4   0.14   0.11    0.0   0.50    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        4      18
 1985 123    32    17    3.7      0  0.351     93     58      0     90    151    151      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.50   0.00   0.00      0      0  377.0   0.15   0.13    0.0   0.52    0.31    0.31    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        5      19
 1985 124    33    18    4.0      0  0.404    104     71      0     92    175    175      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.50   0.00   0.00      0      0  388.3   0.17   0.15    0.0   0.54    0.31    0.31    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        6      21
 1985 125    34    19    4.3      0  0.453    116     86      0     95    202    202      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.50   0.00   0.00      0      0  390.0   0.18   0.17    0.0   0.56    0.32    0.32    0.27    0.09    0.02    0.00    0.00    0.00    0.00    0.00        7      23
 1985 126    35    20    4.6      0  0.565    141     94      0     96    234    234      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  402.0   0.19   0.19    0.0   0.58    0.32    0.32    0.27    0.09    0.03    0.00    0.00    0.00    0.00    0.00        9      25
 1985 127    36    21    4.8      0  0.684    170    103      0     97    273    273      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.54   0.00   0.00      0      0  402.2   0.21   0.21    0.0   0.59    0.32    0.32    0.27    0.09    0.03    0.00    0.00    0.00    0.00    0.00       10      27
 1985 128    37    22    5.1      0  0.813    198    119      0    100    317    317      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  410.6   0.23   0.23    0.0   0.61    0.33    0.33    0.27    0.10    0.03    0.01    0.00    0.00    0.00    0.00       12      29
 1985 129    38    23    5.4      0  0.943    230    138      0    104    368    368      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  410.7   0.25   0.26    0.0   0.63    0.34    0.34    0.28    0.10    0.04    0.01    0.00    0.00    0.00    0.00       14      31
 1985 130    39    24    5.7      0  1.105    265    160      0    109    425    425      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  416.4   0.27   0.28    0.0   0.65    0.35    0.35    0.29    0.11    0.04    0.01    0.00    0.00    0.00    0.00       17      33
 1985 131    40    25    6.0      0  1.279    304    184      0    114    488    488      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  421.0   0.29   0.30    0.0   0.66    0.36    0.36    0.29    0.12    0.05    0.01    0.00    0.00    0.00    0.00       20      35
 1985 132    41    26    6.2      0  1.460    348    213      0    120    561    561      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  419.4   0.31   0.31    0.0   0.68    0.37    0.37    0.31    0.12    0.06    0.02    0.00    0.00    0.00    0.00       23      38
 1985 133    42    27    6.5      0  1.667    392    244      0    127    637    637      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.60   0.00   0.00      0      0  425.0   0.34   0.34    0.0   0.69    0.39    0.39    0.32    0.13    0.06    0.02    0.00    0.00    0.00    0.00       34      40
 1985 134    43    28    6.8      1  1.849    434    281      0    136    715    715      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.66   0.00   0.00      0      0  425.6   0.37   0.36    0.0   0.71    0.41    0.41    0.33    0.15    0.07    0.03    0.00    0.00    0.00    0.00       52      43
 1985 135    44    29    7.1      1  2.016    476    322      0    145    798    798      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.72   0.00   0.00      0      0  423.4   0.40   0.38    0.0   0.73    0.43    0.43    0.35    0.16    0.08    0.03    0.01    0.00    0.00    0.00       75      46
 1985 136    45    30    7.4      1  2.168    514    364      0    153    878    878      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.77   0.00   0.00      0      0  421.5   0.43   0.40    0.0   0.74    0.45    0.45    0.36    0.17    0.09    0.04    0.01    0.00    0.00    0.00      100      49
 1985 137    46    31    7.7      3  2.293    555    413      0    163    968    968      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.83   0.00   0.00      0      0  413.3   0.45   0.42    0.0   0.76    0.47    0.47    0.38    0.18    0.10    0.04    0.01    0.00    0.00    0.00      128      52
 1985 138    47    32    8.0      3  2.391    591    464      0    173   1055   1058      0     0.0  0.000      3      4  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.90   0.00   0.00      0      3  404.7   0.48   0.44    0.0   0.77    0.49    0.49    0.39    0.19    0.11    0.05    0.01    0.00    0.00    0.00      163      55
 1985 139    48    33    8.3      3  2.515    633    518      0    182   1152   1167      0     0.0  0.000     15     14  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.90   0.00   0.01      0     15  397.0   0.51   0.46    0.0   0.79    0.51    0.51    0.41    0.20    0.11    0.05    0.02    0.00    0.00    0.00      183      59
 1985 140    49    34    8.6      3  2.619    677    576      0    191   1253   1288      0     0.0  0.000     36     25  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.89   0.00   0.03      0     36  386.9   0.54   0.48    0.0   0.81    0.53    0.53    0.42    0.21    0.12    0.06    0.02    0.00    0.00    0.00      200      63
 1985 141    50    35    8.9      3  2.697    717    633      0    199   1351   1417      0     0.0  0.000     66     36  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.89   0.00   0.05      0     66  376.0   0.57   0.50    0.0   0.82    0.55    0.55    0.43    0.22    0.13    0.06    0.03    0.00    0.00    0.00      216      67
 1985 142    51    36    9.2      3  2.758    752    688      0    206   1439   1546      0     0.0  0.000    106     48  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.87   0.00   0.07      0    106  367.0   0.60   0.51    0.0   0.84    0.57    0.57    0.45    0.23    0.14    0.07    0.03    0.00    0.00    0.00      233      71
 1985 143    52    37    9.5      3  2.803    783    741      0    212   1524   1681      0     0.0  0.000    157     61  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.09      0    157  358.0   0.64   0.53    0.0   0.86    0.58    0.58    0.45    0.24    0.14    0.07    0.03    0.00    0.00    0.00      248      75
 1985 144    53    38    9.8      5  2.832    811    793      0    217   1604   1822      0     0.0  0.000    218     74  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.83   0.00   0.12      0    218  349.2   0.67   0.55    0.0   0.87    0.59    0.59    0.46    0.25    0.15    0.07    0.04    0.00    0.00    0.00      261      80
 1985 145    54    39   10.1      5  2.847    834    839      0    221   1673   1961     12     0.0  0.000    289     87  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.81   0.00   0.15      0    289  341.5   0.70   0.56    0.0   0.89    0.60    0.60    0.47    0.25    0.15    0.08    0.04    0.00    0.00    0.00      275      84
 1985 146    55    40   10.4      5  2.855    854    884      5    225   1738   2104     47     9.7  0.002    367    100  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.78   1.24   0.17      0    367  334.3   0.74   0.58    0.0   0.91    0.60    0.60    0.47    0.26    0.16    0.08    0.04    0.00    0.00    0.00      291      89
 1985 147    56    41   10.4      5  2.841    864    917     22    226   1781   2241     83    27.0  0.010    460    113  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.75   4.85   0.21      0    460  328.9   0.78   0.59    0.0   0.92    0.61    0.61    0.47    0.26    0.16    0.08    0.04    0.01    0.00    0.00      307      94
 1985 148    57    42   10.4      5  2.812    865    939     54    226   1804   2371    160    33.9  0.023    567    125  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.73   9.58   0.24      0    567  325.0   0.81   0.60    0.0   0.94    0.60    0.60    0.47    0.26    0.16    0.08    0.04    0.01    0.00    0.00      329      99
 1985 149    58    43   10.4      5  2.758    851    938    116    222   1789   2497    202    57.5  0.046    707    138  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.67  16.40   0.28      0    707  324.0   0.85   0.60    0.0   0.96    0.59    0.59    0.46    0.25    0.16    0.08    0.04    0.01    0.00    0.00      348     104
 1985 150    59    44   10.4      5  2.694    829    924    195    217   1752   2617    245    79.7  0.075    864    150  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.62  22.56   0.33      0    864  325.2   0.85   0.60    0.0   0.96    0.58    0.58    0.45    0.25    0.15    0.08    0.04    0.01    0.00    0.00      368     109
 1985 151    60    45   10.4      5  2.627    805    909    291    212   1714   2736    289   100.7  0.106   1022    163  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55  28.45   0.37      0   1022  326.4   0.85   0.60    0.0   0.96    0.57    0.57    0.44    0.24    0.15    0.08    0.04    0.01    0.00    0.00      389     113
 1985 152    61    46   10.4      5  2.557    780    894    405    207   1674   2853    334   121.1  0.142   1179    173  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.48  34.33   0.41      0   1179  327.6   0.85   0.60    0.0   0.96    0.56    0.56    0.43    0.24    0.15    0.08    0.04    0.01    0.00    0.00      410     118
 1985 153    62    47   10.4      5  2.490    757    880    536    202   1637   2971    378   141.6  0.180   1334    180  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.41  40.17   0.45      0   1334  328.8   0.85   0.60    0.0   0.96    0.55    0.55    0.43    0.23    0.14    0.07    0.04    0.01    0.00    0.00      430     122
 1985 154    63    48   10.4      5  2.418    732    865    683    198   1597   3100    378   180.4  0.220   1503    185  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.33  45.44   0.48      0   1503  330.1   0.85   0.60    0.0   0.96    0.54    0.54    0.42    0.23    0.14    0.07    0.04    0.01    0.00    0.00      448     126
 1985 155    64    49   10.4      5  2.341    706    849    829    193   1556   3224    424   195.5  0.257   1668    187  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.23  49.71   0.52      0   1668  331.4   0.85   0.60    0.0   0.96    0.52    0.52    0.41    0.22    0.14    0.07    0.04    0.01    0.00    0.00      470     130
 1985 156    65    50   10.4      7  2.265    680    834    992    189   1514   3344    468   212.0  0.297   1829    186  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.13  54.21   0.55      0   1829  332.8   0.85   0.60    0.0   0.96    0.51    0.51    0.40    0.22    0.13    0.07    0.04    0.01    0.00    0.00      495     134
 1985 157    66    51   10.4      7  1.673    501    774   1145    185   1275   3232    483   237.1  0.354   1957    177  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.95  58.53   0.61      0   1957  334.2   0.85   0.60    0.0   0.96    0.50    0.50    0.39    0.22    0.13    0.07    0.04    0.01    0.00    0.00      733     138
 1985 158    67    52   10.4      7  1.238    369    730   1285    181   1099   3188    483   266.1  0.403   2089    164  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.78  61.53   0.66      0   2089  335.5   0.85   0.60    0.0   0.96    0.49    0.49    0.38    0.21    0.13    0.07    0.04    0.01    0.00    0.00      896     141
 1985 159    68    53   10.4      7  0.917    272    696   1395    176    968   3159    483   288.7  0.442   2191    153  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.62  63.66   0.69      0   2191  336.9   0.85   0.60    0.0   0.96    0.48    0.48    0.38    0.21    0.13    0.07    0.03    0.01    0.00    0.00     1016     145
 1985 160    69    54   10.4      7  0.680    201    670   1477    173    871   3138    483   305.8  0.471   2266    146  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.48  65.18   0.72      0   2266  338.2   0.85   0.60    0.0   0.96    0.47    0.47    0.37    0.20    0.12    0.06    0.03    0.00    0.00    0.00     1105     149
 1985 161    70    55   10.4      7  0.505    149    650   1541    169    798   3122    483   319.0  0.494   2324    141  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.35  66.31   0.74      0   2324  339.5   0.85   0.60    0.0   0.96    0.46    0.46    0.36    0.20    0.12    0.06    0.03    0.00    0.00    0.00     1170     152
 1985 162    71    56   10.4      7  0.375    110    634   1588    165    744   3109    483   328.8  0.511   2365    138  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.24  67.16   0.76      0   2365  340.8   0.85   0.60    0.0   0.96    0.45    0.45    0.35    0.19    0.12    0.06    0.03    0.00    0.00    0.00     1218     156
 1985 163    72    57   10.4      7  0.279     82    621   1623    162    702   3096    483   335.9  0.524   2394    138  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.13  67.79   0.77      0   2394  342.1   0.85   0.60    0.0   0.96    0.45    0.45    0.35    0.19    0.12    0.06    0.03    0.00    0.00    0.00     1254     159
 1985 164    73    58   10.4      7  0.208     61    611   1646    158    671   3083    483   340.7  0.534   2412    138  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.04  68.23   0.78      0   2412  343.4   0.85   0.60    0.0   0.97    0.44    0.44    0.34    0.19    0.11    0.06    0.03    0.00    0.00    0.00     1281     162
 1985 165    74    59   10.4      8  0.155     45    603   1660    155    648   3071    483   343.6  0.541   2423    138  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.00  68.51   0.79      0   2423  344.5   0.85   0.60    0.0   0.99    0.43    0.43    0.33    0.18    0.11    0.06    0.03    0.00    0.00    0.00     1300     166

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      JUL 11, 2017; 16:24:48
                                                                                
*RUN   7        : SIM                       CRGRO046 4\000004    1              
 MODEL          : CRGRO046 - Dry bean                                           
 EXPERIMENT     : 4\000004 BN PALMIRA_ANALISIS SENSIBILIDAD                     
 DATA PATH      : D:\B\0\00000                                                  
 TREATMENT  1   : SIM                       CRGRO046                            
  
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                    0-5    5-15   15-25   25-35   35-50   50-65   65-80   80-99  99-122 122-209
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D    SNW0C   SNW1C
 1986 106    15     0    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1986 107    16     1    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1986 108    17     2    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1986 109    18     3    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1986 110    19     4    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1986 111    20     5    0.2      0  0.079     31     13      0     43     44     44      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  256.7   0.04   0.03    0.0   0.27    0.15    0.15    0.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       1
 1986 112    21     6    0.5      0  0.082     31     14      0     51     45     45      0     0.0  0.000      0      0  0.000  0.000  0.653  0.000  0.000  0.000  0.000    3.78   0.00   0.00      0      0  261.8   0.05   0.03    0.0   0.29    0.18    0.18    0.18    0.01    0.00    0.00    0.00    0.00    0.00    0.00        0       2
 1986 113    22     7    0.8      0  0.084     32     15      0     59     46     46      0     0.0  0.000      0      0  0.000  0.000  0.734  0.000  0.000  0.000  0.000    3.72   0.00   0.00      0      0  265.7   0.06   0.04    0.0   0.31    0.21    0.21    0.20    0.02    0.00    0.00    0.00    0.00    0.00    0.00        0       3
 1986 114    23     8    1.1      0  0.087     32     16      0     67     48     48      0     0.0  0.000      0      0  0.000  0.000  0.581  0.000  0.000  0.000  0.000    3.71   0.00   0.00      0      0  271.2   0.07   0.04    0.0   0.33    0.24    0.24    0.22    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       4
 1986 115    24     9    1.4      0  0.091     33     18      0     75     51     51      0     0.0  0.000      0      0  0.000  0.000  0.545  0.000  0.000  0.000  0.000    3.68   0.00   0.00      0      0  277.6   0.08   0.05    0.0   0.35    0.26    0.26    0.23    0.04    0.00    0.00    0.00    0.00    0.00    0.00        1       6
 1986 116    25    10    1.7      0  0.096     34     21      0     80     55     55      0     0.0  0.000      0      0  0.000  0.000  0.342  0.000  0.000  0.000  0.000    3.66   0.00   0.00      0      0  285.2   0.09   0.06    0.0   0.37    0.28    0.28    0.25    0.05    0.00    0.00    0.00    0.00    0.00    0.00        1       7
 1986 117    26    11    2.0      0  0.109     36     25      0     83     61     61      0     0.0  0.000      0      0  0.000  0.000  0.197  0.000  0.000  0.000  0.000    3.64   0.00   0.00      0      0  300.5   0.10   0.07    0.0   0.40    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2       9
 1986 118    27    12    2.2      0  0.136     42     28      0     84     70     70      0     0.0  0.000      0      0  0.000  0.000  0.023  0.000  0.000  0.000  0.000    3.60   0.00   0.00      0      0  322.7   0.11   0.07    0.0   0.42    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2      11
 1986 119    28    13    2.5      0  0.163     48     33      0     86     81     81      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  339.7   0.12   0.08    0.0   0.44    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        2      12
 1986 120    29    14    2.8      0  0.192     55     39      0     87     94     94      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.53   0.00   0.00      0      0  351.5   0.13   0.09    0.0   0.46    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        3      14
 1986 121    30    15    3.1      0  0.245     67     43      0     87    110    110      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  363.6   0.14   0.10    0.0   0.48    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        4      16
 1986 122    31    16    3.4      0  0.301     81     49      0     88    129    129      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  374.0   0.15   0.12    0.0   0.50    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        4      18
 1986 123    32    17    3.7      0  0.357     94     58      0     89    151    151      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  380.4   0.16   0.13    0.0   0.52    0.30    0.30    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        5      20
 1986 124    33    18    4.0      0  0.410    107     70      0     92    177    177      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  385.3   0.17   0.15    0.0   0.54    0.31    0.31    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        6      22
 1986 125    34    19    4.4      0  0.478    122     84      0     94    206    206      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  391.3   0.18   0.18    0.0   0.56    0.31    0.31    0.26    0.09    0.02    0.00    0.00    0.00    0.00    0.00        8      24
 1986 126    35    20    4.7      0  0.598    148     92      0     95    240    240      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.53   0.00   0.00      0      0  403.9   0.20   0.20    0.0   0.58    0.32    0.32    0.26    0.09    0.03    0.00    0.00    0.00    0.00    0.00        9      26
 1986 127    36    21    5.0      0  0.736    179    102      0     96    282    282      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  410.3   0.22   0.22    0.0   0.60    0.32    0.32    0.27    0.09    0.03    0.00    0.00    0.00    0.00    0.00       11      28
 1986 128    37    22    5.3      0  0.864    210    120      0     99    330    330      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  411.7   0.24   0.25    0.0   0.62    0.33    0.33    0.27    0.10    0.03    0.01    0.00    0.00    0.00    0.00       13      30
 1986 129    38    23    5.6      0  1.012    244    141      0    104    385    385      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  414.3   0.26   0.27    0.0   0.64    0.33    0.33    0.28    0.10    0.04    0.01    0.00    0.00    0.00    0.00       15      32
