*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      JUL 11, 2017; 16:24:55
                                                                                
*RUN   1        : SIM                       CRGRO046 8\000008    1              
 MODEL          : CRGRO046 - Dry bean                                           
 EXPERIMENT     : 8\000008 BN PALMIRA_ANALISIS SENSIBILIDAD                     
 DATA PATH      : D:\B\0\00000                                                  
 TREATMENT  1   : SIM                       CRGRO046                            
  
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                    0-5    5-15   15-25   25-35   35-50   50-65   65-80   80-99  99-122 122-209
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D    SNW0C   SNW1C
 1984 114    23     8    1.1      0  0.088     32     16      0     67     49     49      0     0.0  0.000      0      0  0.000  0.000  0.525  0.000  0.000  0.000  0.000    3.71   0.00   0.00      0      0  271.8   0.07   0.04    0.0   0.34    0.24    0.24    0.21    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       4
 1984 115    24     9    1.4      0  0.091     33     18      0     74     51     51      0     0.0  0.000      0      0  0.000  0.000  0.557  0.000  0.000  0.000  0.000    3.68   0.00   0.00      0      0  278.1   0.08   0.05    0.0   0.36    0.26    0.26    0.23    0.04    0.00    0.00    0.00    0.00    0.00    0.00        1       6
 1984 116    25    10    1.7      0  0.096     34     21      0     79     55     55      0     0.0  0.000      0      0  0.000  0.000  0.342  0.000  0.000  0.000  0.000    3.66   0.00   0.00      0      0  286.2   0.09   0.06    0.0   0.38    0.28    0.28    0.24    0.05    0.00    0.00    0.00    0.00    0.00    0.00        1       7
 1984 117    26    11    2.0      0  0.111     37     25      0     82     61     61      0     0.0  0.000      0      0  0.000  0.000  0.177  0.000  0.000  0.000  0.000    3.64   0.00   0.00      0      0  303.0   0.10   0.07    0.0   0.40    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2       9
 1984 118    27    12    2.3      0  0.137     42     28      0     83     71     71      0     0.0  0.000      0      0  0.000  0.000  0.011  0.000  0.000  0.000  0.000    3.60   0.00   0.00      0      0  324.1   0.11   0.07    0.0   0.42    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2      10
 1984 119    28    13    2.5      0  0.162     48     33      0     85     82     82      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  337.2   0.12   0.08    0.0   0.44    0.29    0.29    0.25    0.07    0.01    0.00    0.00    0.00    0.00    0.00        2      12
 1984 120    29    14    2.8      0  0.190     53     39      0     86     93     93      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  355.6   0.13   0.09    0.0   0.46    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        3      14
 1984 121    30    15    3.1      0  0.242     65     43      0     86    108    108      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.53   0.00   0.00      0      0  372.8   0.14   0.10    0.0   0.48    0.30    0.30    0.25    0.07    0.01    0.00    0.00    0.00    0.00    0.00        4      16
 1984 122    31    16    3.4      0  0.297     77     48      0     87    126    126      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  384.3   0.15   0.11    0.0   0.50    0.30    0.30    0.25    0.07    0.01    0.00    0.00    0.00    0.00    0.00        4      17
 1984 123    32    17    3.7      0  0.348     90     57      0     89    147    147      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  386.2   0.16   0.13    0.0   0.52    0.30    0.30    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        5      19
 1984 124    33    18    4.0      0  0.397    101     69      0     91    169    169      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  393.8   0.17   0.15    0.0   0.54    0.31    0.31    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        6      21
 1984 125    34    19    4.2      0  0.448    113     83      0     94    196    196      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  396.0   0.18   0.17    0.0   0.56    0.31    0.31    0.26    0.09    0.02    0.00    0.00    0.00    0.00    0.00        7      23
 1984 126    35    20    4.5      0  0.547    137     91      0     94    228    228      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.53   0.00   0.00      0      0  399.2   0.19   0.19    0.0   0.57    0.31    0.31    0.26    0.09    0.03    0.00    0.00    0.00    0.00    0.00        8      25
 1984 127    36    21    4.8      0  0.669    166    100      0     95    266    266      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  403.6   0.21   0.21    0.0   0.59    0.32    0.32    0.26    0.09    0.03    0.00    0.00    0.00    0.00    0.00       10      27
 1984 128    37    22    5.1      0  0.794    194    116      0     98    309    309      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  410.3   0.23   0.23    0.0   0.61    0.32    0.32    0.27    0.10    0.03    0.01    0.00    0.00    0.00    0.00       12      29
 1984 129    38    23    5.4      0  0.936    224    134      0    102    358    358      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  417.4   0.25   0.25    0.0   0.63    0.33    0.33    0.27    0.10    0.04    0.01    0.00    0.00    0.00    0.00       14      31
 1984 130    39    24    5.7      0  1.091    259    155      0    107    414    414      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  421.0   0.27   0.27    0.0   0.64    0.34    0.34    0.28    0.11    0.04    0.01    0.00    0.00    0.00    0.00       16      33
 1984 131    40    25    6.0      0  1.276    299    181      0    112    480    480      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  426.5   0.29   0.30    0.0   0.66    0.35    0.35    0.29    0.11    0.05    0.01    0.00    0.00    0.00    0.00       19      35
 1984 132    41    26    6.3      0  1.477    343    209      0    118    553    553      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  430.2   0.32   0.32    0.0   0.68    0.37    0.37    0.30    0.12    0.05    0.02    0.00    0.00    0.00    0.00       23      37
 1984 133    42    27    6.6      0  1.665    387    241      0    126    628    628      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.61   0.00   0.00      0      0  430.3   0.35   0.34    0.0   0.70    0.38    0.38    0.31    0.13    0.06    0.02    0.00    0.00    0.00    0.00       34      40
 1984 134    43    28    6.9      0  1.860    427    275      0    134    702    702      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.66   0.00   0.00      0      0  435.1   0.37   0.36    0.0   0.71    0.40    0.40    0.33    0.14    0.07    0.03    0.00    0.00    0.00    0.00       52      42
 1984 135    44    29    7.1      0  2.055    468    313      0    142    782    782      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.72   0.00   0.00      0      0  438.7   0.40   0.38    0.0   0.73    0.42    0.42    0.34    0.15    0.08    0.03    0.01    0.00    0.00    0.00       74      45
 1984 136    45    30    7.4      0  2.237    511    357      0    152    869    869      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.78   0.00   0.00      0      0  437.4   0.43   0.40    0.0   0.74    0.45    0.45    0.36    0.17    0.09    0.04    0.01    0.00    0.00    0.00       99      48
 1984 137    46    31    7.7      0  2.423    552    405      0    163    957    957      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.83   0.00   0.00      0      0  439.0   0.46   0.42    0.0   0.76    0.47    0.47    0.37    0.18    0.10    0.04    0.01    0.00    0.00    0.00      130      51
 1984 138    47    32    8.0      1  2.591    592    459      0    174   1051   1051      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.89   0.00   0.00      0      0  437.6   0.49   0.44    0.0   0.78    0.50    0.50    0.39    0.19    0.11    0.05    0.02    0.00    0.00    0.00      163      55
 1984 139    48    33    8.3      1  2.800    646    522      0    185   1168   1168      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.89   0.00   0.00      0      0  433.6   0.52   0.46    0.0   0.79    0.52    0.52    0.41    0.21    0.12    0.06    0.02    0.00    0.00    0.00      183      58
 1984 140    49    34    8.6      1  3.003    700    590      0    197   1289   1289      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.89   0.00   0.00      0      0  429.1   0.55   0.48    0.0   0.81    0.55    0.55    0.43    0.22    0.13    0.06    0.03    0.00    0.00    0.00      202      62
 1984 141    50    35    8.9      3  3.189    756    663      0    210   1418   1418      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.88   0.00   0.00      0      0  422.1   0.58   0.50    0.0   0.83    0.58    0.58    0.45    0.24    0.14    0.07    0.03    0.00    0.00    0.00      223      66
 1984 142    51    36    9.2      3  3.359    805    734      0    221   1539   1544      0     0.0  0.000      5      5  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.88   0.00   0.00      0      5  417.3   0.61   0.52    0.0   0.84    0.60    0.60    0.47    0.25    0.15    0.08    0.04    0.00    0.00    0.00      245      70
 1984 143    52    37    9.5      3  3.499    852    805      0    232   1656   1676      0     0.0  0.000     20     18  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.87   0.00   0.01      0     20  410.9   0.64   0.53    0.0   0.86    0.63    0.63    0.49    0.26    0.16    0.08    0.04    0.00    0.00    0.00      265      75
 1984 144    53    38    9.8      3  3.611    897    878      0    242   1774   1821      0     0.0  0.000     46     31  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.03      0     46  402.7   0.67   0.55    0.0   0.87    0.65    0.65    0.51    0.28    0.17    0.09    0.05    0.00    0.00    0.00      285      80
 1984 145    54    39   10.0      3  3.695    936    946      0    250   1882   1967      0     0.0  0.000     85     45  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.04      0     85  394.7   0.71   0.56    0.0   0.89    0.67    0.67    0.52    0.29    0.18    0.09    0.05    0.01    0.00    0.00      304      85
 1984 146    55    40   10.3      3  3.745    961    996      0    256   1957   2093      0     0.0  0.000    136     60  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.82   0.00   0.06      0    136  389.9   0.75   0.58    0.0   0.90    0.68    0.68    0.53    0.29    0.18    0.09    0.05    0.01    0.00    0.00      320      89
 1984 147    56    41   10.6      3  3.797    993   1057      0    262   2050   2247      0     0.0  0.000    197     73  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.79   0.00   0.09      0    197  382.3   0.78   0.59    0.0   0.92    0.69    0.69    0.54    0.30    0.19    0.10    0.06    0.01    0.00    0.00      333      94
 1984 148    57    42   10.8      5  3.819   1017   1109      0    267   2126   2397      0     0.0  0.000    271     88  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.77   0.00   0.11      0    271  375.7   0.81   0.60    0.0   0.93    0.70    0.70    0.54    0.31    0.19    0.10    0.06    0.01    0.00    0.00      347     100
 1984 149    58    43   11.1      5  3.832   1036   1156      0    270   2192   2549     18     0.0  0.000    357    102  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.74   0.00   0.14      0    357  369.8   0.85   0.60    0.0   0.95    0.71    0.71    0.55    0.31    0.19    0.10    0.06    0.01    0.00    0.00      361     105
 1984 150    59    44   11.4      5  3.831   1055   1204      7    273   2259   2712     62    11.1  0.003    452    117  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.72   1.52   0.17      0    452  363.1   0.88   0.60    0.0   0.97    0.71    0.71    0.55    0.31    0.20    0.10    0.06    0.01    0.00    0.00      376     111
 1984 151    60    45   11.4      5  3.809   1064   1240     30    274   2304   2870    107    28.4  0.011    566    132  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.69   5.36   0.20      0    566  358.0   0.92   0.60    0.0   0.98    0.71    0.71    0.55    0.32    0.20    0.11    0.06    0.01    0.00    0.00      393     117
 1984 152    61    46   11.4      5  3.776   1067   1268     71    273   2335   3030    154    45.7  0.023    695    147  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.68  10.15   0.23      0    695  353.8   0.95   0.60    0.0   1.00    0.71    0.71    0.55    0.31    0.20    0.11    0.06    0.01    0.00    0.00      411     122
 1984 153    62    47   11.4      5  3.710   1050   1263    132    269   2313   3163    203    64.7  0.042    850    162  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.63  15.48   0.27      0    850  353.4   0.99   0.60    0.0   1.01    0.70    0.70    0.54    0.31    0.20    0.10    0.06    0.01    0.00    0.00      431     128
 1984 154    63    48   11.4      5  3.637   1028   1251    211    263   2279   3302    247    85.7  0.064   1022    176  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.58  20.67   0.31      0   1022  353.8   0.99   0.60    0.0   1.03    0.69    0.69    0.53    0.30    0.19    0.10    0.06    0.01    0.00    0.00      451     133
 1984 155    64    49   11.4      5  3.557   1002   1234    308    257   2236   3436    297   104.0  0.090   1200    191  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52  25.70   0.35      0   1200  354.9   0.99   0.60    0.0   1.03    0.67    0.67    0.52    0.30    0.19    0.10    0.06    0.01    0.00    0.00      473     139
 1984 156    65    50   11.4      5  3.474    976   1217    423    251   2193   3579    347   122.0  0.118   1386    205  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.45  30.53   0.39      0   1386  356.0   0.99   0.60    0.0   1.03    0.66    0.66    0.51    0.29    0.18    0.10    0.06    0.01    0.00    0.00      496     144
 1984 157    66    51   11.4      5  3.386    948   1199    560    246   2147   3713    398   140.5  0.151   1565    216  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.38  35.76   0.42      0   1565  357.2   0.99   0.60    0.0   1.03    0.64    0.64    0.50    0.29    0.18    0.10    0.06    0.01    0.00    0.00      520     149
 1984 158    67    52   11.4      5  3.293    919   1181    715    240   2100   3852    451   158.5  0.186   1752    224  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.30  40.81   0.45      0   1752  358.4   0.99   0.60    0.0   1.03    0.63    0.63    0.49    0.28    0.18    0.09    0.06    0.01    0.00    0.00      544     154
 1984 159    68    53   11.4      5  3.200    890   1164    893    235   2054   3985    503   177.3  0.224   1931    230  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.22  46.23   0.48      0   1931  359.6   0.99   0.60    0.0   1.03    0.62    0.62    0.48    0.27    0.17    0.09    0.05    0.01    0.00    0.00      568     159
 1984 160    69    54   11.4      5  3.101    859   1145   1091    230   2004   4115    551   198.0  0.265   2110    230  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.12  51.70   0.51      0   2110  360.9   0.99   0.60    0.0   1.03    0.61    0.61    0.47    0.27    0.17    0.09    0.05    0.01    0.00    0.00      600     164
 1984 161    70    55   11.4      7  3.010    832   1130   1293    224   1961   4242    578   223.6  0.305   2280    224  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.02  56.72   0.54      0   2280  361.8   0.99   0.60    0.0   1.03    0.59    0.59    0.46    0.26    0.17    0.09    0.05    0.01    0.00    0.00      642     169
 1984 162    71    56   11.4      7  2.226    613   1058   1492    219   1670   4133    583   256.0  0.361   2462    210  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.84  60.58   0.60      0   2462  363.1   0.99   0.60    0.0   1.03    0.58    0.58    0.45    0.26    0.16    0.09    0.05    0.01    0.00    0.00      919     173
 1984 163    72    57   11.4      7  1.649    453   1003   1652    215   1456   4070    583   283.6  0.406   2614    195  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.69  63.21   0.64      0   2614  364.3   0.99   0.60    0.0   1.03    0.57    0.57    0.44    0.25    0.16    0.09    0.05    0.01    0.00    0.00     1118     177
 1984 164    73    58   11.4      7  1.222    334    962   1781    210   1296   4031    583   305.7  0.442   2735    183  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.54  65.14   0.68      0   2735  365.5   0.99   0.60    0.0   1.03    0.56    0.56    0.43    0.25    0.16    0.08    0.05    0.01    0.00    0.00     1265     182
 1984 165    74    59   11.4      7  0.907    247    930   1879    206   1177   4002    583   322.5  0.470   2824    175  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.40  66.53   0.71      0   2824  366.8   0.99   0.60    0.0   1.03    0.55    0.55    0.42    0.24    0.15    0.08    0.05    0.01    0.00    0.00     1374     186
 1984 166    75    60   11.4      7  0.674    183    905   1954    201   1088   3981    583   335.5  0.491   2892    169  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.28  67.57   0.73      0   2892  368.0   0.99   0.60    0.0   1.03    0.54    0.54    0.41    0.24    0.15    0.08    0.05    0.01    0.00    0.00     1454     190
 1984 167    76    61   11.4      7  0.501    136    885   2010    197   1021   3962    583   345.0  0.507   2941    167  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.16  68.35   0.74      0   2941  369.3   0.99   0.60    0.0   1.03    0.52    0.52    0.41    0.23    0.15    0.08    0.05    0.01    0.00    0.00     1514     194
 1984 168    77    62   11.4      7  0.372    101    869   2051    192    970   3945    583   352.0  0.520   2975    166  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.06  68.93   0.75      0   2975  370.5   0.99   0.60    0.0   1.03    0.51    0.51    0.40    0.23    0.14    0.08    0.05    0.01    0.00    0.00     1558     199
 1984 169    78    63   11.4      7  0.278     75    857   2077    188    932   3928    583   356.5  0.529   2996    166  0.000  0.000  0.000  0.000  0.000  0.000  0.000    1.98  69.33   0.76      0   2996  371.7   0.99   0.60    0.0   1.03    0.50    0.50    0.39    0.22    0.14    0.08    0.04    0.01    0.00    0.00     1591     202
 1984 170    79    64   11.4      8  0.208     56    848   2093    185    904   3912    583   359.2  0.535   3008    166  0.000  0.000  0.000  0.000  0.000  0.000  0.000    1.94  69.57   0.77      0   3008  372.8   0.99   0.60    0.0   1.04    0.49    0.49    0.38    0.22    0.14    0.07    0.04    0.01    0.00    0.00     1615     206

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      JUL 11, 2017; 16:24:55
                                                                                
*RUN   6        : SIM                       CRGRO046 8\000008    1              
 MODEL          : CRGRO046 - Dry bean                                           
 EXPERIMENT     : 8\000008 BN PALMIRA_ANALISIS SENSIBILIDAD                     
 DATA PATH      : D:\B\0\00000                                                  
 TREATMENT  1   : SIM                       CRGRO046                            
  
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                    0-5    5-15   15-25   25-35   35-50   50-65   65-80   80-99  99-122 122-209
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D    SNW0C   SNW1C
 1985 106    15     0    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1985 107    16     1    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1985 108    17     2    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1985 109    18     3    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1985 110    19     4    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1985 111    20     5    0.2      0  0.079     31     13      0     43     44     44      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  256.6   0.04   0.03    0.0   0.27    0.15    0.15    0.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       1
 1985 112    21     6    0.5      0  0.082     31     14      0     51     45     45      0     0.0  0.000      0      0  0.000  0.000  0.662  0.000  0.000  0.000  0.000    3.78   0.00   0.00      0      0  261.2   0.05   0.03    0.0   0.29    0.18    0.18    0.18    0.01    0.00    0.00    0.00    0.00    0.00    0.00        0       2
 1985 113    22     7    0.8      0  0.084     32     15      0     60     46     46      0     0.0  0.000      0      0  0.000  0.000  0.746  0.000  0.000  0.000  0.000    3.73   0.00   0.00      0      0  264.5   0.06   0.04    0.0   0.31    0.21    0.21    0.20    0.02    0.00    0.00    0.00    0.00    0.00    0.00        0       3
 1985 114    23     8    1.1      0  0.087     32     16      0     67     48     48      0     0.0  0.000      0      0  0.000  0.000  0.571  0.000  0.000  0.000  0.000    3.71   0.00   0.00      0      0  270.3   0.07   0.04    0.0   0.33    0.24    0.24    0.22    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       4
 1985 115    24     9    1.4      0  0.091     33     18      0     74     51     51      0     0.0  0.000      0      0  0.000  0.000  0.505  0.000  0.000  0.000  0.000    3.68   0.00   0.00      0      0  276.5   0.08   0.05    0.0   0.35    0.26    0.26    0.23    0.04    0.00    0.00    0.00    0.00    0.00    0.00        1       5
 1985 116    25    10    1.6      0  0.096     34     21      0     80     55     55      0     0.0  0.000      0      0  0.000  0.000  0.354  0.000  0.000  0.000  0.000    3.66   0.00   0.00      0      0  283.9   0.09   0.06    0.0   0.37    0.28    0.28    0.25    0.05    0.00    0.00    0.00    0.00    0.00    0.00        1       7
 1985 117    26    11    1.9      0  0.108     36     25      0     83     61     61      0     0.0  0.000      0      0  0.000  0.000  0.170  0.000  0.000  0.000  0.000    3.64   0.00   0.00      0      0  295.7   0.10   0.07    0.0   0.39    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2       9
 1985 118    27    12    2.2      0  0.134     43     28      0     84     71     71      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.59   0.00   0.00      0      0  311.8   0.11   0.07    0.0   0.41    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2      10
 1985 119    28    13    2.5      0  0.160     49     33      0     85     82     82      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  323.9   0.12   0.08    0.0   0.43    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        2      12
 1985 120    29    14    2.8      0  0.185     55     40      0     87     95     95      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  335.8   0.12   0.09    0.0   0.46    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        3      14
 1985 121    30    15    3.1      0  0.239     68     43      0     87    111    111      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  353.9   0.13   0.10    0.0   0.48    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        4      16
 1985 122    31    16    3.4      0  0.295     81     49      0     88    130    130      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  365.4   0.14   0.11    0.0   0.50    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        4      18
 1985 123    32    17    3.7      0  0.351     93     58      0     90    151    151      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.50   0.00   0.00      0      0  377.0   0.15   0.13    0.0   0.52    0.31    0.31    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        5      19
 1985 124    33    18    4.0      0  0.404    104     71      0     92    175    175      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.50   0.00   0.00      0      0  388.3   0.17   0.15    0.0   0.54    0.31    0.31    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        6      21
 1985 125    34    19    4.3      0  0.453    116     86      0     95    202    202      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.50   0.00   0.00      0      0  390.0   0.18   0.17    0.0   0.56    0.32    0.32    0.27    0.09    0.02    0.00    0.00    0.00    0.00    0.00        7      23
 1985 126    35    20    4.6      0  0.565    141     94      0     96    234    234      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  402.0   0.19   0.19    0.0   0.58    0.32    0.32    0.27    0.09    0.03    0.00    0.00    0.00    0.00    0.00        9      25
 1985 127    36    21    4.8      0  0.684    170    103      0     97    273    273      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.54   0.00   0.00      0      0  402.2   0.21   0.21    0.0   0.59    0.32    0.32    0.27    0.09    0.03    0.00    0.00    0.00    0.00    0.00       10      27
 1985 128    37    22    5.1      0  0.813    198    119      0    100    317    317      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  410.6   0.23   0.23    0.0   0.61    0.33    0.33    0.27    0.10    0.03    0.01    0.00    0.00    0.00    0.00       12      29
 1985 129    38    23    5.4      0  0.943    230    138      0    104    368    368      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  410.7   0.25   0.26    0.0   0.63    0.34    0.34    0.28    0.10    0.04    0.01    0.00    0.00    0.00    0.00       14      31
 1985 130    39    24    5.7      0  1.105    265    160      0    109    425    425      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  416.4   0.27   0.28    0.0   0.65    0.35    0.35    0.29    0.11    0.04    0.01    0.00    0.00    0.00    0.00       17      33
