*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      JUL 11, 2017; 16:24:51
                                                                                
*RUN   1        : SIM                       CRGRO046 6\000006    1              
 MODEL          : CRGRO046 - Dry bean                                           
 EXPERIMENT     : 6\000006 BN PALMIRA_ANALISIS SENSIBILIDAD                     
 DATA PATH      : D:\B\0\00000                                                  
 TREATMENT  1   : SIM                       CRGRO046                            
  
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                    0-5    5-15   15-25   25-35   35-50   50-65   65-80   80-99  99-122 122-209
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D    SNW0C   SNW1C
 1988 137    46    31    7.9      1  2.391    548    416      0    165    964    964      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.87   0.00   0.00      0      0  436.0   0.48   0.43    0.0   0.77    0.47    0.47    0.38    0.18    0.10    0.05    0.01    0.00    0.00    0.00      139      53
 1988 138    47    32    8.2      3  2.543    595    473      0    175   1068   1068      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.90   0.00   0.00      0      0  427.2   0.51   0.45    0.0   0.79    0.50    0.50    0.40    0.20    0.11    0.05    0.02    0.00    0.00    0.00      166      57
 1988 139    48    33    8.5      3  2.712    645    533      0    186   1179   1182      0     0.0  0.000      3      3  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.90   0.00   0.00      0      3  420.2   0.54   0.48    0.0   0.80    0.52    0.52    0.41    0.21    0.12    0.06    0.02    0.00    0.00    0.00      186      61
 1988 140    49    34    8.8      3  2.853    692    594      0    196   1287   1302      0     0.0  0.000     16     15  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.90   0.00   0.01      0     16  412.1   0.57   0.49    0.0   0.82    0.54    0.54    0.43    0.22    0.13    0.06    0.03    0.00    0.00    0.00      205      65
 1988 141    50    35    9.0      3  2.965    737    656      0    205   1393   1431      0     0.0  0.000     38     27  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.89   0.00   0.03      0     38  402.2   0.60   0.51    0.0   0.84    0.57    0.57    0.44    0.23    0.14    0.07    0.03    0.00    0.00    0.00      224      69
 1988 142    51    36    9.3      3  3.053    778    717      0    214   1495   1566      0     0.0  0.000     71     39  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.88   0.00   0.05      0     71  392.5   0.63   0.53    0.0   0.85    0.58    0.58    0.46    0.24    0.14    0.07    0.04    0.00    0.00    0.00      242      73
 1988 143    52    37    9.6      3  3.121    815    777      0    222   1592   1707      0     0.0  0.000    114     52  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.87   0.00   0.07      0    114  382.9   0.66   0.55    0.0   0.87    0.60    0.60    0.47    0.25    0.15    0.08    0.04    0.00    0.00    0.00      259      77
 1988 144    53    38    9.9      3  3.169    847    834      0    228   1681   1850      0     0.0  0.000    169     66  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.09      0    169  374.1   0.70   0.56    0.0   0.89    0.61    0.61    0.48    0.26    0.16    0.08    0.04    0.00    0.00    0.00      275      82
 1988 145    54    39   10.2      5  3.203    879    892      0    235   1771   2004      0     0.0  0.000    234     80  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.83   0.00   0.12      0    234  364.4   0.73   0.58    0.0   0.90    0.63    0.63    0.49    0.27    0.16    0.08    0.05    0.01    0.00    0.00      290      87
 1988 146    55    40   10.5      5  3.216    900    940      0    238   1840   2148     12     0.0  0.000    309     93  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.80   0.00   0.14      0    309  357.3   0.77   0.59    0.0   0.92    0.64    0.64    0.49    0.27    0.17    0.09    0.05    0.01    0.00    0.00      306      92
 1988 147    56    41   10.8      5  3.210    908    966      5    239   1874   2272     49     9.4  0.002    399    107  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.77   1.16   0.18      0    399  353.6   0.81   0.60    0.0   0.93    0.64    0.64    0.49    0.27    0.17    0.09    0.05    0.01    0.00    0.00      320      97
 1988 148    57    42   10.8      5  3.193    913    991     24    239   1904   2407     89    27.0  0.010    503    120  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.75   4.79   0.21      0    503  349.7   0.84   0.60    0.0   0.95    0.63    0.63    0.49    0.27    0.17    0.09    0.05    0.01    0.00    0.00      336     102
 1988 149    58    43   10.8      5  3.163    913   1008     59    238   1921   2546    132    45.0  0.023    625    133  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.73   9.49   0.25      0    625  346.5   0.88   0.60    0.0   0.97    0.63    0.63    0.49    0.27    0.17    0.09    0.05    0.01    0.00    0.00      352     107
 1988 150    59    44   10.8      5  3.112    904   1017    110    235   1922   2682    176    62.7  0.041    760    147  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.68  14.49   0.28      0    760  344.1   0.92   0.60    0.0   0.98    0.62    0.62    0.48    0.27    0.17    0.09    0.05    0.01    0.00    0.00      370     112
 1988 151    60    45   10.8      5  3.054    890   1015    178    232   1905   2818    221    80.5  0.063    913    161  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.63  19.53   0.32      0    913  343.3   0.92   0.60    0.0   1.00    0.61    0.61    0.48    0.27    0.16    0.09    0.05    0.01    0.00    0.00      388     117
 1988 152    61    46   10.8      5  2.988    867   1001    265    226   1868   2951    268    98.7  0.090   1082    174  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57  24.46   0.37      0   1082  344.4   0.92   0.60    0.0   1.00    0.60    0.60    0.47    0.26    0.16    0.08    0.05    0.01    0.00    0.00      407     121
 1988 153    62    47   10.8      5  2.918    849    999    358    223   1848   3084    315   113.7  0.116   1236    188  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.50  28.93   0.40      0   1236  343.6   0.92   0.60    0.0   1.01    0.59    0.59    0.46    0.26    0.16    0.08    0.05    0.01    0.00    0.00      429     126
 1988 154    63    48   10.8      5  2.844    828    990    471    218   1818   3219    361   130.4  0.146   1401    196  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.43  33.61   0.44      0   1401  343.6   0.92   0.60    0.0   1.03    0.58    0.58    0.45    0.25    0.16    0.08    0.05    0.01    0.00    0.00      452     131
 1988 155    64    49   10.8      5  2.760    803    980    603    214   1783   3350    404   149.3  0.180   1567    203  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.35  38.49   0.47      0   1567  343.7   0.92   0.60    0.0   1.05    0.57    0.57    0.44    0.25    0.15    0.08    0.05    0.01    0.00    0.00      478     136
 1988 156    65    50   10.8      5  2.674    776    966    754    209   1742   3479    449   168.0  0.217   1736    207  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.25  43.42   0.50      0   1736  344.5   0.92   0.60    0.0   1.06    0.56    0.56    0.43    0.24    0.15    0.08    0.05    0.01    0.00    0.00      505     140
 1988 157    66    51   10.8      5  2.587    752    957    915    205   1709   3607    493   185.4  0.254   1898    209  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.15  48.20   0.53      0   1898  344.3   0.92   0.60    0.0   1.08    0.55    0.55    0.43    0.24    0.15    0.08    0.04    0.01    0.00    0.00      534     145
 1988 158    67    52   10.8      7  2.508    728    947   1094    201   1675   3737    538   203.4  0.293   2062    209  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.05  53.05   0.55      0   2062  344.5   0.92   0.60    0.0   1.10    0.54    0.54    0.42    0.23    0.15    0.08    0.04    0.01    0.00    0.00      562     149
 1988 159    68    53   10.8      7  1.853    537    886   1276    197   1423   3639    563   226.8  0.351   2216    202  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.86  57.60   0.61      0   2216  345.1   0.92   0.60    0.0   1.10    0.53    0.53    0.41    0.23    0.14    0.07    0.04    0.01    0.00    0.00      818     153
 1988 160    69    54   10.8      7  1.371    396    840   1425    192   1236   3592    563   253.1  0.397   2355    188  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.69  60.49   0.66      0   2355  346.0   0.92   0.60    0.0   1.10    0.52    0.52    0.40    0.23    0.14    0.07    0.04    0.01    0.00    0.00      992     157
 1988 161    70    55   10.8      7  1.016    294    810   1536    188   1104   3564    563   272.8  0.431   2460    179  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.53  62.43   0.69      0   2460  345.5   0.92   0.60    0.0   1.10    0.51    0.51    0.39    0.22    0.14    0.07    0.04    0.01    0.00    0.00     1121     161
 1988 162    71    56   10.8      7  0.753    217    782   1626    183    999   3541    563   288.9  0.459   2542    171  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.38  63.97   0.72      0   2542  346.9   0.92   0.60    0.0   1.10    0.50    0.50    0.38    0.22    0.13    0.07    0.04    0.01    0.00    0.00     1217     165
 1988 163    72    57   10.8      7  0.560    161    761   1693    179    922   3524    563   300.8  0.480   2602    166  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.25  65.06   0.74      0   2602  347.8   0.92   0.60    0.0   1.10    0.48    0.48    0.38    0.21    0.13    0.07    0.04    0.01    0.00    0.00     1287     169
 1988 164    73    58   10.8      7  0.416    119    743   1743    175    862   3507    563   309.6  0.497   2645    162  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.14  65.89   0.75      0   2645  349.2   0.92   0.60    0.0   1.10    0.47    0.47    0.37    0.21    0.13    0.07    0.04    0.01    0.00    0.00     1340     173
 1988 165    74    59   10.8      7  0.309     88    728   1779    171    816   3491    563   316.0  0.510   2674    161  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.03  66.51   0.77      0   2674  350.8   0.92   0.60    0.0   1.10    0.46    0.46    0.36    0.20    0.13    0.07    0.04    0.01    0.00    0.00     1378     177
 1988 166    75    60   10.8      7  0.231     66    717   1802    168    783   3475    563   320.1  0.519   2692    161  0.000  0.000  0.000  0.000  0.000  0.000  0.000    1.96  66.92   0.77      0   2692  352.1   0.92   0.60    0.0   1.10    0.45    0.45    0.35    0.20    0.12    0.06    0.04    0.01    0.00    0.00     1407     181
 1988 167    76    61   10.8      8  0.172     49    709   1814    164    758   3459    563   322.2  0.524   2701    161  0.000  0.000  0.000  0.000  0.000  0.000  0.000    1.92  67.15   0.78      0   2701  353.2   0.92   0.60    0.0   1.11    0.44    0.44    0.35    0.19    0.12    0.06    0.04    0.01    0.00    0.00     1428     184

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      JUL 11, 2017; 16:24:51
                                                                                
*RUN  10        : SIM                       CRGRO046 6\000006    1              
 MODEL          : CRGRO046 - Dry bean                                           
 EXPERIMENT     : 6\000006 BN PALMIRA_ANALISIS SENSIBILIDAD                     
 DATA PATH      : D:\B\0\00000                                                  
 TREATMENT  1   : SIM                       CRGRO046                            
  
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                    0-5    5-15   15-25   25-35   35-50   50-65   65-80   80-99  99-122 122-209
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D    SNW0C   SNW1C
 1989 106    15     0    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1989 107    16     1    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1989 108    17     2    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1989 109    18     3    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1989 110    19     4    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1989 111    20     5    0.2      0  0.079     31     13      0     43     44     44      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  256.7   0.04   0.03    0.0   0.27    0.15    0.15    0.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       1
 1989 112    21     6    0.5      0  0.082     31     14      0     51     45     45      0     0.0  0.000      0      0  0.000  0.000  0.649  0.000  0.000  0.000  0.000    3.78   0.00   0.00      0      0  261.9   0.05   0.03    0.0   0.29    0.18    0.18    0.18    0.01    0.00    0.00    0.00    0.00    0.00    0.00        0       2
 1989 113    22     7    0.8      0  0.085     32     15      0     60     47     47      0     0.0  0.000      0      0  0.000  0.000  0.739  0.000  0.000  0.000  0.000    3.72   0.00   0.00      0      0  265.8   0.07   0.04    0.0   0.32    0.21    0.21    0.20    0.02    0.00    0.00    0.00    0.00    0.00    0.00        0       3
 1989 114    23     8    1.1      0  0.088     32     16      0     67     49     49      0     0.0  0.000      0      0  0.000  0.000  0.545  0.000  0.000  0.000  0.000    3.70   0.00   0.00      0      0  272.2   0.08   0.05    0.0   0.34    0.24    0.24    0.22    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       4
 1989 115    24     9    1.4      0  0.093     33     19      0     74     52     52      0     0.0  0.000      0      0  0.000  0.000  0.412  0.000  0.000  0.000  0.000    3.68   0.00   0.00      0      0  277.5   0.09   0.05    0.0   0.36    0.26    0.26    0.23    0.04    0.00    0.00    0.00    0.00    0.00    0.00        1       6
 1989 116    25    10    1.7      0  0.098     34     22      0     80     56     56      0     0.0  0.000      0      0  0.000  0.000  0.364  0.000  0.000  0.000  0.000    3.65   0.00   0.00      0      0  285.3   0.10   0.06    0.0   0.38    0.28    0.28    0.24    0.06    0.00    0.00    0.00    0.00    0.00    0.00        1       7
 1989 117    26    11    2.0      0  0.116     38     26      0     82     64     64      0     0.0  0.000      0      0  0.000  0.000  0.112  0.000  0.000  0.000  0.000    3.64   0.00   0.00      0      0  303.7   0.10   0.07    0.0   0.40    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2       9
 1989 118    27    12    2.3      0  0.144     44     30      0     83     74     74      0     0.0  0.000      0      0  0.000  0.000  0.012  0.000  0.000  0.000  0.000    3.58   0.00   0.00      0      0  327.0   0.11   0.07    0.0   0.42    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2      11
 1989 119    28    13    2.6      0  0.171     50     35      0     85     85     85      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  341.8   0.12   0.08    0.0   0.44    0.29    0.29    0.25    0.07    0.01    0.00    0.00    0.00    0.00    0.00        3      12
 1989 120    29    14    2.9      0  0.207     58     41      0     86     99     99      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  357.6   0.13   0.09    0.0   0.46    0.30    0.30    0.25    0.07    0.01    0.00    0.00    0.00    0.00    0.00        3      14
 1989 121    30    15    3.2      0  0.262     68     45      0     86    113    113      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  384.0   0.14   0.10    0.0   0.48    0.30    0.30    0.25    0.07    0.01    0.00    0.00    0.00    0.00    0.00        4      16
 1989 122    31    16    3.5      0  0.313     80     52      0     87    131    131      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  393.5   0.15   0.12    0.0   0.50    0.30    0.30    0.25    0.08    0.01    0.00    0.00    0.00    0.00    0.00        4      18
 1989 123    32    17    3.8      0  0.366     91     62      0     89    152    152      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.50   0.00   0.00      0      0  402.7   0.16   0.13    0.0   0.52    0.30    0.30    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        5      20
 1989 124    33    18    4.1      0  0.418    103     75      0     92    177    177      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.50   0.00   0.00      0      0  407.9   0.17   0.15    0.0   0.54    0.31    0.31    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        6      21
 1989 125    34    19    4.3      0  0.481    117     88      0     94    205    205      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.50   0.00   0.00      0      0  410.5   0.18   0.18    0.0   0.56    0.31    0.31    0.26    0.09    0.02    0.00    0.00    0.00    0.00    0.00        7      23
 1989 126    35    20    4.6      0  0.596    140     95      0     95    235    235      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  424.9   0.20   0.20    0.0   0.58    0.31    0.31    0.26    0.09    0.03    0.00    0.00    0.00    0.00    0.00        9      25
 1989 127    36    21    4.9      0  0.725    169    105      0     96    274    274      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.54   0.00   0.00      0      0  430.0   0.21   0.22    0.0   0.60    0.32    0.32    0.26    0.09    0.03    0.00    0.00    0.00    0.00    0.00       10      27
 1989 128    37    22    5.2      0  0.857    197    121      0     99    318    318      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  435.7   0.23   0.24    0.0   0.62    0.32    0.32    0.27    0.10    0.03    0.01    0.00    0.00    0.00    0.00       12      29
 1989 129    38    23    5.5      0  1.003    229    141      0    103    370    370      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  437.4   0.25   0.26    0.0   0.63    0.33    0.33    0.28    0.10    0.04    0.01    0.00    0.00    0.00    0.00       14      31
 1989 130    39    24    5.8      0  1.174    266    163      0    108    429    429      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  441.3   0.28   0.28    0.0   0.65    0.34    0.34    0.28    0.11    0.04    0.01    0.00    0.00    0.00    0.00       17      33
 1989 131    40    25    6.1      0  1.348    308    190      0    114    498    498      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  437.8   0.30   0.30    0.0   0.67    0.36    0.36    0.29    0.12    0.05    0.02    0.00    0.00    0.00    0.00       20      36
 1989 132    41    26    6.4      0  1.558    354    220      0    120    573    573      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  440.7   0.33   0.33    0.0   0.68    0.37    0.37    0.30    0.13    0.06    0.02    0.00    0.00    0.00    0.00       24      38
 1989 133    42    27    6.6      0  1.755    391    249      0    127    641    641      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.62   0.00   0.00      0      0  448.4   0.36   0.35    0.0   0.70    0.39    0.39    0.32    0.14    0.06    0.02    0.00    0.00    0.00    0.00       38      40
 1989 134    43    28    6.9      0  1.942    435    286      0    136    721    721      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.68   0.00   0.00      0      0  446.8   0.38   0.37    0.0   0.72    0.41    0.41    0.33    0.15    0.07    0.03    0.00    0.00    0.00    0.00       57      43
 1989 135    44    29    7.2      0  2.124    478    327      0    145    806    806      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.74   0.00   0.00      0      0  444.1   0.41   0.39    0.0   0.73    0.43    0.43    0.35    0.16    0.08    0.03    0.01    0.00    0.00    0.00       79      46
 1989 136    45    30    7.5      1  2.301    520    375      0    155    895    895      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.80   0.00   0.00      0      0  442.7   0.44   0.41    0.0   0.75    0.45    0.45    0.36    0.17    0.09    0.04    0.01    0.00    0.00    0.00      107      49
 1989 137    46    31    7.8      1  2.451    560    427      0    166    987    987      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.86   0.00   0.00      0      0  437.8   0.47   0.43    0.0   0.77    0.48    0.48    0.38    0.18    0.10    0.05    0.01    0.00    0.00    0.00      139      52
 1989 138    47    32    8.1      3  2.609    603    483      0    177   1086   1086      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.90   0.00   0.00      0      0  432.7   0.50   0.45    0.0   0.78    0.50    0.50    0.40    0.20    0.11    0.05    0.02    0.00    0.00    0.00      169      56
 1989 139    48    33    8.4      3  2.787    656    549      0    188   1205   1205      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.90   0.00   0.00      0      0  424.8   0.53   0.47    0.0   0.80    0.53    0.53    0.42    0.21    0.12    0.06    0.02    0.00    0.00    0.00      188      60
 1989 140    49    34    8.7      3  2.932    710    619      0    199   1329   1334      0     0.0  0.000      5      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.89   0.00   0.00      0      5  413.1   0.56   0.49    0.0   0.82    0.55    0.55    0.44    0.23    0.13    0.06    0.03    0.00    0.00    0.00      208      64
 1989 141    50    35    9.0      3  3.055    758    689      0    210   1448   1467      0     0.0  0.000     19     18  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.89   0.00   0.01      0     19  402.7   0.59   0.51    0.0   0.83    0.58    0.58    0.45    0.24    0.14    0.07    0.03    0.00    0.00    0.00      229      68
 1989 142    51    36    9.3      3  3.154    803    758      0    220   1560   1604      0     0.0  0.000     44     30  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.88   0.00   0.03      0     44  393.0   0.63   0.53    0.0   0.85    0.60    0.60    0.47    0.25    0.15    0.08    0.04    0.00    0.00    0.00      249      73
 1989 143    52    37    9.6      3  3.228    835    815      0    227   1650   1731      0     0.0  0.000     81     43  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.86   0.00   0.05      0     81  386.6   0.66   0.55    0.0   0.87    0.61    0.61    0.48    0.26    0.16    0.08    0.04    0.00    0.00    0.00      268      77
 1989 144    53    38    9.9      3  3.290    870    875      0    234   1745   1873      0     0.0  0.000    128     56  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.07      0    128  378.2   0.70   0.56    0.0   0.88    0.63    0.63    0.49    0.27    0.16    0.08    0.04    0.00    0.00    0.00      282      82
 1989 145    54    39   10.2      5  3.324    896    927      0    239   1823   2011      0     0.0  0.000    188     70  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.82   0.00   0.09      0    188  371.2   0.73   0.57    0.0   0.90    0.64    0.64    0.50    0.27    0.17    0.09    0.05    0.00    0.00    0.00      297      87
 1989 146    55    40   10.5      5  3.351    922    981      0    244   1903   2161      0     0.0  0.000    258     84  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.80   0.00   0.12      0    258  363.5   0.77   0.59    0.0   0.92    0.65    0.65    0.50    0.28    0.17    0.09    0.05    0.01    0.00    0.00      310      92
 1989 147    56    41   10.8      5  3.359    943   1032      0    248   1975   2308     59     0.0  0.000    333     97  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.77   0.00   0.14      0    333  356.0   0.81   0.60    0.0   0.93    0.65    0.65    0.51    0.28    0.18    0.09    0.05    0.01    0.00    0.00      328      97
 1989 148    57    42   10.8      5  3.340    949   1057     23    248   2005   2451     59    39.4  0.010    445    112  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.75   5.25   0.18      0    445  352.1   0.84   0.60    0.0   0.95    0.65    0.65    0.51    0.28    0.18    0.09    0.05    0.01    0.00    0.00      340     102
 1989 149    58    43   10.8      5  3.314    955   1088     46    248   2043   2598    100    46.2  0.018    555    126  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.72   8.34   0.21      0    555  347.1   0.88   0.60    0.0   0.96    0.65    0.65    0.51    0.29    0.18    0.09    0.05    0.01    0.00    0.00      357     108
 1989 150    59    44   10.8      5  3.275    955   1111     84    248   2066   2745    145    58.2  0.031    679    140  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.70  12.42   0.25      0    679  343.0   0.91   0.60    0.0   0.98    0.65    0.65    0.50    0.28    0.18    0.09    0.05    0.01    0.00    0.00      375     113
 1989 151    60    45   10.8      5  3.213    943   1119    140    245   2062   2882    189    74.1  0.048    821    154  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.64  17.03   0.28      0    821  340.7   0.91   0.60    0.0   1.00    0.64    0.64    0.50    0.28    0.18    0.09    0.05    0.01    0.00    0.00      395     118
 1989 152    61    46   10.8      5  3.139    923   1114    212    240   2038   3011    281    75.3  0.070    974    168  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.58  21.73   0.32      0    974  340.0   0.91   0.60    0.0   1.01    0.63    0.63    0.49    0.28    0.17    0.09    0.05    0.01    0.00    0.00      421     124
 1989 153    62    47   10.8      5  3.060    897   1097    321    235   1994   3143    330    97.3  0.102   1150    181  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51  27.88   0.37      0   1150  341.2   0.91   0.60    0.0   1.03    0.62    0.62    0.48    0.27    0.17    0.09    0.05    0.01    0.00    0.00      444     129
 1989 154    63    48   10.8      5  2.981    871   1080    450    229   1950   3280    330   136.5  0.137   1329    193  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.44  33.83   0.41      0   1329  342.4   0.91   0.60    0.0   1.03    0.61    0.61    0.47    0.27    0.17    0.09    0.05    0.01    0.00    0.00      463     134
 1989 155    64    49   10.8      5  2.892    841   1061    576    224   1903   3404    426   135.1  0.169   1501    200  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.36  38.34   0.44      0   1501  343.7   0.91   0.60    0.0   1.05    0.59    0.59    0.46    0.26    0.16    0.09    0.05    0.01    0.00    0.00      493     139
 1989 156    65    50   10.8      5  2.800    812   1043    742    219   1855   3535    475   156.0  0.210   1681    205  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.26  44.12   0.48      0   1681  345.0   0.91   0.60    0.0   1.05    0.58    0.58    0.45    0.25    0.16    0.08    0.05    0.01    0.00    0.00      519     143
