*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      JUL 11, 2017; 16:24:46
                                                                                
*RUN   1        : SIM                       CRGRO046 3\000003    1              
 MODEL          : CRGRO046 - Dry bean                                           
 EXPERIMENT     : 3\000003 BN PALMIRA_ANALISIS SENSIBILIDAD                     
 DATA PATH      : D:\B\0\00000                                                  
 TREATMENT  1   : SIM                       CRGRO046                            
  
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                    0-5    5-15   15-25   25-35   35-50   50-65   65-80   80-99  99-122 122-209
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D    SNW0C   SNW1C
 1989 138    47    32    8.1      3  2.283    580    469      0    170   1048   1079      0     0.0  0.000     31     22  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.91   0.00   0.03      0     31  393.8   0.50   0.45    0.0   0.78    0.49    0.49    0.39    0.19    0.11    0.05    0.02    0.00    0.00    0.00      166      56
 1989 139    48    33    8.4      3  2.370    617    518      0    177   1135   1193      0     0.0  0.000     58     32  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.90   0.00   0.05      0     58  384.1   0.53   0.47    0.0   0.80    0.50    0.50    0.40    0.20    0.11    0.05    0.02    0.00    0.00    0.00      182      59
 1989 140    49    34    8.7      3  2.438    654    570      0    185   1224   1316      0     0.0  0.000     92     43  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.89   0.00   0.07      0     92  372.8   0.56   0.49    0.0   0.82    0.52    0.52    0.41    0.21    0.12    0.06    0.02    0.00    0.00    0.00      196      63
 1989 141    50    35    9.0      3  2.490    687    620      0    191   1307   1443      0     0.0  0.000    136     54  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.88   0.00   0.09      0    136  362.7   0.59   0.51    0.0   0.83    0.53    0.53    0.42    0.22    0.12    0.06    0.03    0.00    0.00    0.00      211      67
 1989 142    51    36    9.3      5  2.524    714    668      0    196   1382   1571      8     0.0  0.000    189     65  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.86   0.00   0.12      0    189  353.5   0.63   0.53    0.0   0.85    0.54    0.54    0.43    0.22    0.13    0.06    0.03    0.00    0.00    0.00      226      71
 1989 143    52    37    9.6      5  2.537    730    701      3    198   1431   1685     39     8.4  0.002    254     77  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.83   1.30   0.15      0    254  347.7   0.66   0.55    0.0   0.87    0.54    0.54    0.43    0.23    0.13    0.07    0.03    0.00    0.00    0.00      241      76
 1989 144    53    38    9.9      5  2.540    742    729     19    200   1471   1811     73    25.9  0.010    339     88  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.81   5.54   0.19      0    339  342.4   0.70   0.56    0.0   0.88    0.55    0.55    0.43    0.23    0.13    0.07    0.03    0.00    0.00    0.00      254      80
 1989 145    54    39    9.9      5  2.524    744    746     47    199   1490   1931    107    44.2  0.025    440    100  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.80  10.79   0.23      0    440  339.1   0.73   0.58    0.0   0.90    0.54    0.54    0.43    0.23    0.13    0.07    0.03    0.00    0.00    0.00      267      84
 1989 146    55    40    9.9      5  2.499    744    760     89    198   1503   2060    107    83.2  0.043    557    112  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.78  16.04   0.27      0    557  336.1   0.77   0.59    0.0   0.92    0.54    0.54    0.42    0.23    0.13    0.07    0.03    0.00    0.00    0.00      278      88
 1989 147    56    41    9.9      5  2.463    741    775    130    197   1516   2182    180    72.4  0.060    667    124  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.74  19.56   0.31      0    667  332.3   0.80   0.60    0.0   0.93    0.54    0.54    0.42    0.22    0.13    0.07    0.03    0.00    0.00    0.00      296      92
 1989 148    57    42    9.9      5  2.411    723    764    201    193   1487   2300    180   111.8  0.088    813    136  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.69  24.75   0.35      0    813  333.4   0.80   0.60    0.0   0.93    0.52    0.52    0.41    0.22    0.13    0.07    0.03    0.00    0.00    0.00      309      96
 1989 149    58    43    9.9      5  2.353    705    756    271    189   1461   2418    218   124.1  0.112    957    148  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.63  28.33   0.40      0    957  333.6   0.80   0.60    0.0   0.95    0.51    0.51    0.40    0.22    0.13    0.07    0.03    0.00    0.00    0.00      326     100
 1989 150    59    44    9.9      5  2.291    685    744    354    184   1429   2536    260   136.3  0.140   1108    160  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56  31.97   0.44      0   1108  334.7   0.80   0.60    0.0   0.97    0.50    0.50    0.39    0.21    0.13    0.06    0.03    0.00    0.00    0.00      343     105
 1989 151    60    45    9.9      5  2.225    662    731    453    180   1393   2651    300   151.1  0.171   1258    169  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.48  36.06   0.47      0   1258  336.0   0.80   0.60    0.0   0.98    0.49    0.49    0.39    0.21    0.12    0.06    0.03    0.00    0.00    0.00      363     109
 1989 152    61    46    9.9      5  2.154    639    718    568    175   1357   2761    382   148.7  0.206   1403    176  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.39  40.46   0.51      0   1403  337.2   0.80   0.60    0.0   1.00    0.48    0.48    0.38    0.20    0.12    0.06    0.03    0.00    0.00    0.00      386     113
 1989 153    62    47    9.9      5  2.083    615    705    716    171   1320   2875    423   169.1  0.249   1555    180  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.30  46.03   0.54      0   1555  338.6   0.80   0.60    0.0   1.00    0.47    0.47    0.37    0.20    0.12    0.06    0.03    0.00    0.00    0.00      407     116
 1989 154    63    48    9.9      7  2.015    593    693    878    167   1287   2994    423   207.4  0.293   1707    183  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.20  51.42   0.57      0   1707  339.6   0.80   0.60    0.0   1.00    0.46    0.46    0.36    0.19    0.12    0.06    0.03    0.00    0.00    0.00      423     120
 1989 155    64    49    9.9      7  1.486    436    642   1038    163   1078   2905    478   217.3  0.357   1827    173  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.99  56.80   0.63      0   1827  341.0   0.80   0.60    0.0   1.00    0.45    0.45    0.35    0.19    0.11    0.06    0.03    0.00    0.00    0.00      647     123
 1989 156    65    50    9.9      7  1.099    321    603   1164    160    924   2863    482   241.3  0.407   1939    162  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.81  60.02   0.68      0   1939  342.4   0.80   0.60    0.0   1.00    0.44    0.44    0.35    0.19    0.11    0.06    0.03    0.00    0.00    0.00      795     127
 1989 157    66    51    9.9      7  0.813    237    573   1263    156    810   2841    482   261.9  0.445   2031    153  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.65  62.19   0.71      0   2031  343.8   0.80   0.60    0.0   1.00    0.43    0.43    0.34    0.18    0.11    0.05    0.03    0.00    0.00    0.00      899     130
 1989 158    67    52    9.9      7  0.603    175    551   1337    152    725   2823    482   277.2  0.474   2098    153  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.50  63.73   0.74      0   2098  345.2   0.80   0.60    0.0   1.00    0.42    0.42    0.33    0.18    0.11    0.05    0.03    0.00    0.00    0.00      976     134
 1989 159    68    53    9.9      7  0.447    129    533   1394    149    662   2810    482   289.0  0.496   2148    145  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.36  64.88   0.76      0   2148  346.6   0.80   0.60    0.0   1.00    0.42    0.42    0.33    0.17    0.10    0.05    0.03    0.00    0.00    0.00     1032     137
 1989 160    69    54    9.9      7  0.332     95    519   1435    146    614   2798    482   297.5  0.513   2183    140  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.23  65.72   0.78      0   2183  348.0   0.80   0.60    0.0   1.00    0.41    0.41    0.32    0.17    0.10    0.05    0.03    0.00    0.00    0.00     1074     140
 1989 161    70    55    9.9      7  0.247     71    508   1465    142    579   2787    482   303.8  0.526   2208    138  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.12  66.36   0.79      0   2208  349.4   0.80   0.60    0.0   1.00    0.40    0.40    0.31    0.17    0.10    0.05    0.03    0.00    0.00    0.00     1105     143
 1989 162    71    56    9.9      7  0.184     52    499   1485    139    552   2775    482   307.8  0.535   2223    138  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.04  66.78   0.80      0   2223  350.8   0.80   0.60    0.0   1.02    0.39    0.39    0.30    0.16    0.10    0.05    0.02    0.00    0.00    0.00     1128     146
 1989 163    72    57    9.9      8  0.138     39    493   1496    136    532   2764    482   310.2  0.541   2232    138  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.00  67.05   0.81      0   2232  352.0   0.80   0.60    0.0   1.02    0.38    0.38    0.30    0.16    0.10    0.05    0.02    0.00    0.00    0.00     1145     149

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      JUL 11, 2017; 16:24:46
                                                                                
*RUN  11        : SIM                       CRGRO046 3\000003    1              
 MODEL          : CRGRO046 - Dry bean                                           
 EXPERIMENT     : 3\000003 BN PALMIRA_ANALISIS SENSIBILIDAD                     
 DATA PATH      : D:\B\0\00000                                                  
 TREATMENT  1   : SIM                       CRGRO046                            
  
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                    0-5    5-15   15-25   25-35   35-50   50-65   65-80   80-99  99-122 122-209
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D    SNW0C   SNW1C
 1990 106    15     0    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1990 107    16     1    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1990 108    17     2    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1990 109    18     3    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1990 110    19     4    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1990 111    20     5    0.2      0  0.079     31     13      0     43     44     44      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  256.7   0.04   0.03    0.0   0.27    0.15    0.15    0.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       1
 1990 112    21     6    0.5      0  0.082     31     14      0     51     45     45      0     0.0  0.000      0      0  0.000  0.000  0.652  0.000  0.000  0.000  0.000    3.78   0.00   0.00      0      0  261.9   0.05   0.03    0.0   0.29    0.18    0.18    0.18    0.01    0.00    0.00    0.00    0.00    0.00    0.00        0       2
 1990 113    22     7    0.8      0  0.085     32     15      0     59     46     46      0     0.0  0.000      0      0  0.000  0.000  0.728  0.000  0.000  0.000  0.000    3.72   0.00   0.00      0      0  266.2   0.06   0.04    0.0   0.31    0.21    0.21    0.20    0.02    0.00    0.00    0.00    0.00    0.00    0.00        0       3
 1990 114    23     8    1.1      0  0.088     32     16      0     67     48     48      0     0.0  0.000      0      0  0.000  0.000  0.573  0.000  0.000  0.000  0.000    3.70   0.00   0.00      0      0  272.2   0.07   0.04    0.0   0.33    0.24    0.24    0.22    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       4
 1990 115    24     9    1.4      0  0.091     33     18      0     74     51     51      0     0.0  0.000      0      0  0.000  0.000  0.545  0.000  0.000  0.000  0.000    3.68   0.00   0.00      0      0  278.8   0.09   0.05    0.0   0.35    0.26    0.26    0.23    0.04    0.00    0.00    0.00    0.00    0.00    0.00        1       5
 1990 116    25    10    1.7      0  0.096     34     21      0     79     55     55      0     0.0  0.000      0      0  0.000  0.000  0.330  0.000  0.000  0.000  0.000    3.66   0.00   0.00      0      0  286.5   0.09   0.06    0.0   0.38    0.28    0.28    0.24    0.05    0.00    0.00    0.00    0.00    0.00    0.00        1       7
 1990 117    26    11    2.0      0  0.109     36     25      0     83     61     61      0     0.0  0.000      0      0  0.000  0.000  0.201  0.000  0.000  0.000  0.000    3.63   0.00   0.00      0      0  302.8   0.10   0.07    0.0   0.40    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2       9
 1990 118    27    12    2.2      0  0.135     41     28      0     84     69     69      0     0.0  0.000      0      0  0.000  0.000  0.042  0.000  0.000  0.000  0.000    3.60   0.00   0.00      0      0  328.0   0.11   0.07    0.0   0.42    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2      10
 1990 119    28    13    2.5      0  0.159     46     33      0     85     79     79      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  344.5   0.12   0.08    0.0   0.44    0.30    0.30    0.25    0.07    0.01    0.00    0.00    0.00    0.00    0.00        2      12
 1990 120    29    14    2.8      0  0.184     52     39      0     87     91     91      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.53   0.00   0.00      0      0  355.9   0.13   0.09    0.0   0.46    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        3      14
 1990 121    30    15    3.1      0  0.236     63     42      0     87    106    106      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.53   0.00   0.00      0      0  372.2   0.13   0.10    0.0   0.48    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        3      15
 1990 122    31    16    3.4      0  0.289     76     48      0     88    124    124      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  379.7   0.14   0.11    0.0   0.50    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        4      17
 1990 123    32    17    3.6      0  0.342     87     56      0     89    144    144      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  390.6   0.15   0.13    0.0   0.52    0.30    0.30    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        5      19
 1990 124    33    18    3.9      0  0.394     99     68      0     92    167    167      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  397.0   0.17   0.15    0.0   0.54    0.31    0.31    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        6      21
 1990 125    34    19    4.2      0  0.445    110     83      0     95    193    193      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.50   0.00   0.00      0      0  403.2   0.18   0.17    0.0   0.55    0.32    0.32    0.27    0.09    0.02    0.00    0.00    0.00    0.00    0.00        7      23
 1990 126    35    20    4.5      0  0.558    133     90      0     95    223    223      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  420.4   0.19   0.19    0.0   0.57    0.32    0.32    0.27    0.09    0.03    0.00    0.00    0.00    0.00    0.00        8      25
 1990 127    36    21    4.8      0  0.680    161     99      0     96    260    260      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  421.9   0.21   0.21    0.0   0.59    0.32    0.32    0.27    0.09    0.03    0.00    0.00    0.00    0.00    0.00       10      27
 1990 128    37    22    5.1      0  0.807    188    115      0     99    302    302      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  429.5   0.23   0.23    0.0   0.61    0.32    0.32    0.27    0.10    0.03    0.00    0.00    0.00    0.00    0.00       12      29
 1990 129    38    23    5.4      0  0.953    220    133      0    103    353    353      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  433.8   0.25   0.25    0.0   0.63    0.33    0.33    0.28    0.10    0.04    0.01    0.00    0.00    0.00    0.00       14      31
 1990 130    39    24    5.7      0  1.120    255    155      0    107    411    411      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  438.7   0.27   0.28    0.0   0.65    0.34    0.34    0.28    0.11    0.04    0.01    0.00    0.00    0.00    0.00       16      33
 1990 131    40    25    6.0      0  1.306    296    181      0    112    477    477      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  441.4   0.30   0.30    0.0   0.66    0.35    0.35    0.29    0.11    0.05    0.01    0.00    0.00    0.00    0.00       19      35
 1990 132    41    26    6.3      1  1.498    341    210      0    119    551    551      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  439.2   0.32   0.32    0.0   0.68    0.37    0.37    0.30    0.12    0.05    0.02    0.00    0.00    0.00    0.00       23      38
 1990 133    42    27    6.6      1  1.679    383    243      0    126    626    626      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.62   0.00   0.00      0      0  438.2   0.35   0.34    0.0   0.70    0.39    0.39    0.31    0.13    0.06    0.02    0.00    0.00    0.00    0.00       36      40
 1990 134    43    28    6.9      1  1.843    423    279      0    134    702    702      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.68   0.00   0.00      0      0  435.3   0.38   0.37    0.0   0.71    0.40    0.40    0.33    0.14    0.07    0.03    0.00    0.00    0.00    0.00       54      43
 1990 135    44    29    7.2      3  1.978    465    321      0    143    786    786      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.74   0.00   0.00      0      0  425.1   0.41   0.39    0.0   0.73    0.42    0.42    0.34    0.15    0.08    0.03    0.01    0.00    0.00    0.00       76      46
 1990 136    45    30    7.5      3  2.092    504    366      0    152    870    873      0     0.0  0.000      3      4  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.81   0.00   0.00      0      3  414.8   0.44   0.41    0.0   0.75    0.45    0.45    0.36    0.17    0.09    0.04    0.01    0.00    0.00    0.00      104      49
 1990 137    46    31    7.8      3  2.179    534    409      0    160    943    956      0     0.0  0.000     13     12  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.87   0.00   0.01      0     13  407.7   0.47   0.43    0.0   0.76    0.46    0.46    0.37    0.18    0.09    0.04    0.01    0.00    0.00    0.00      136      52
 1990 138    47    32    8.1      3  2.255    564    451      0    167   1015   1047      0     0.0  0.000     32     22  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.91   0.00   0.03      0     32  400.2   0.50   0.45    0.0   0.78    0.48    0.48    0.38    0.19    0.10    0.05    0.01    0.00    0.00    0.00      162      56
 1990 139    48    33    8.4      3  2.339    603    501      0    174   1104   1163      0     0.0  0.000     58     32  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.90   0.00   0.05      0     58  388.0   0.53   0.47    0.0   0.80    0.49    0.49    0.39    0.19    0.11    0.05    0.02    0.00    0.00    0.00      176      59
 1990 140    49    34    8.7      3  2.402    633    546      0    180   1179   1274      0     0.0  0.000     95     43  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.89   0.00   0.07      0     95  379.5   0.56   0.49    0.0   0.81    0.51    0.51    0.40    0.20    0.11    0.06    0.02    0.00    0.00    0.00      191      63
 1990 141    50    35    9.0      3  2.454    662    591      0    186   1254   1394      0     0.0  0.000    140     54  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.87   0.00   0.10      0    140  370.4   0.59   0.51    0.0   0.83    0.52    0.52    0.41    0.21    0.12    0.06    0.02    0.00    0.00    0.00      204      67
 1990 142    51    36    9.3      5  2.491    690    638      0    191   1328   1521     12     0.0  0.000    192     65  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.13      0    192  360.9   0.63   0.53    0.0   0.85    0.53    0.53    0.42    0.22    0.12    0.06    0.03    0.00    0.00    0.00      217      71
 1990 143    52    37    9.6      5  2.510    713    680      5    195   1393   1651     41    11.2  0.003    258     77  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.83   1.78   0.16      0    258  352.1   0.66   0.55    0.0   0.87    0.54    0.54    0.42    0.22    0.13    0.06    0.03    0.00    0.00    0.00      231      75
 1990 144    53    38    9.9      5  2.510    727    712     20    197   1439   1779     73    27.5  0.011    340     88  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.81   5.91   0.19      0    340  345.4   0.70   0.56    0.0   0.88    0.54    0.54    0.42    0.22    0.13    0.07    0.03    0.00    0.00    0.00      245      79
 1990 145    54    39    9.9      5  2.499    735    737     48    197   1472   1909    107    45.0  0.025    437    100  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.79  11.00   0.23      0    437  340.2   0.73   0.58    0.0   0.90    0.54    0.54    0.42    0.22    0.13    0.07    0.03    0.00    0.00    0.00      258      84
 1990 146    55    40    9.9      5  2.472    733    750     90    196   1483   2033    143    62.8  0.044    550    112  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.78  16.28   0.27      0    550  337.3   0.77   0.59    0.0   0.92    0.53    0.53    0.42    0.22    0.13    0.07    0.03    0.00    0.00    0.00      273      88
 1990 147    56    41    9.9      5  2.429    724    754    145    193   1478   2156    180    80.6  0.067    677    124  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.72  21.37   0.31      0    677  335.5   0.80   0.60    0.0   0.93    0.53    0.53    0.41    0.22    0.13    0.07    0.03    0.00    0.00    0.00      288      92
 1990 148    57    42    9.9      5  2.377    708    748    214    190   1456   2275    218    98.1  0.094    819    136  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.67  26.15   0.36      0    819  335.5   0.80   0.60    0.0   0.95    0.52    0.52    0.41    0.22    0.13    0.06    0.03    0.00    0.00    0.00      305      96
 1990 149    58    43    9.9      5  2.320    689    736    300    185   1425   2387    257   116.8  0.126    962    147  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.61  31.21   0.40      0    962  336.7   0.80   0.60    0.0   0.95    0.51    0.51    0.40    0.21    0.13    0.06    0.03    0.00    0.00    0.00      322     100
 1990 150    59    44    9.9      5  2.262    669    724    399    181   1394   2506    298   133.9  0.159   1113    159  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.54  35.89   0.44      0   1113  337.9   0.80   0.60    0.0   0.95    0.50    0.50    0.39    0.21    0.12    0.06    0.03    0.00    0.00    0.00      339     104
 1990 151    60    45    9.9      5  2.198    648    712    516    177   1359   2624    298   172.9  0.196   1265    168  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.47  40.76   0.48      0   1265  339.3   0.80   0.60    0.0   0.95    0.49    0.49    0.38    0.20    0.12    0.06    0.03    0.00    0.00    0.00      354     108
 1990 152    61    46    9.9      5  2.132    628    704    624    173   1332   2741    339   184.0  0.228   1409    175  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.38  44.30   0.51      0   1409  339.4   0.80   0.60    0.0   0.97    0.48    0.48    0.37    0.20    0.12    0.06    0.03    0.00    0.00    0.00      374     112
 1990 153    62    47    9.9      5  2.063    606    693    752    169   1299   2856    380   197.7  0.263   1557    179  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.29  48.25   0.55      0   1557  340.3   0.80   0.60    0.0   0.98    0.47    0.47    0.37    0.20    0.12    0.06    0.03    0.00    0.00    0.00      395     115
 1990 154    63    48    9.9      7  1.993    586    685    890    166   1271   2970    420   211.7  0.300   1700    181  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.18  52.35   0.57      0   1700  340.4   0.80   0.60    0.0   1.00    0.46    0.46    0.36    0.19    0.11    0.06    0.03    0.00    0.00    0.00      416     119
 1990 155    64    49    9.9      7  1.471    430    634   1048    162   1065   2903    455   230.3  0.361   1838    179  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.99  56.99   0.63      0   1838  341.8   0.80   0.60    0.0   1.01    0.45    0.45    0.35    0.19    0.11    0.06    0.03    0.00    0.00    0.00      618     122
 1990 156    65    50    9.9      7  1.087    318    599   1174    158    916   2863    463   253.5  0.410   1946    169  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.80  60.30   0.68      0   1946  342.2   0.80   0.60    0.0   1.01    0.44    0.44    0.35    0.18    0.11    0.06    0.03    0.00    0.00    0.00      769     126
 1990 157    66    51    9.9      7  0.805    235    571   1273    155    805   2844    463   274.9  0.448   2039    157  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.63  62.45   0.72      0   2039  343.1   0.80   0.60    0.0   1.01    0.43    0.43    0.34    0.18    0.11    0.05    0.03    0.00    0.00    0.00      872     129
 1990 158    67    52    9.9      7  0.597    173    548   1348    151    721   2828    463   291.1  0.477   2107    147  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.49  63.99   0.74      0   2107  344.5   0.80   0.60    0.0   1.01    0.42    0.42    0.33    0.18    0.11    0.05    0.03    0.00    0.00    0.00      948     132
 1990 159    68    53    9.9      7  0.443    128    532   1405    148    660   2817    463   303.4  0.499   2157    140  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.35  65.12   0.77      0   2157  345.4   0.80   0.60    0.0   1.01    0.41    0.41    0.32    0.17    0.10    0.05    0.03    0.00    0.00    0.00     1005     136
 1990 160    69    54    9.9      7  0.329     95    518   1447    145    613   2806    463   312.5  0.516   2194    136  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.23  65.97   0.78      0   2194  346.9   0.80   0.60    0.0   1.01    0.40    0.40    0.32    0.17    0.10    0.05    0.03    0.00    0.00    0.00     1046     139
 1990 161    70    55    9.9      7  0.245     70    507   1478    141    577   2795    463   319.1  0.529   2218    133  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.12  66.61   0.79      0   2218  348.4   0.80   0.60    0.0   1.01    0.40    0.40    0.31    0.17    0.10    0.05    0.02    0.00    0.00    0.00     1077     142
