*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      JUL 11, 2017; 16:24:43
                                                                                
*RUN   1        : SIM                       CRGRO046 1\000001    1              
 MODEL          : CRGRO046 - Dry bean                                           
 EXPERIMENT     : 1\000001 BN PALMIRA_ANALISIS SENSIBILIDAD                     
 DATA PATH      : D:\B\0\00000                                                  
 TREATMENT  1   : SIM                       CRGRO046                            
  
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                    0-5    5-15   15-25   25-35   35-50   50-65   65-80   80-99  99-122 122-209
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D    SNW0C   SNW1C
 1986 159    68    53    9.5      7  0.200     65    493   1228    138    557   2422    422   290.8  0.507   1864    121  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.15  65.85   0.77      0   1864  308.5   0.75   0.60    0.0   1.01    0.39    0.39    0.31    0.16    0.09    0.05    0.02    0.00    0.00    0.00     1027     131
 1986 160    69    54    9.5      7  0.149     48    484   1246    135    532   2412    422   295.2  0.517   1879    121  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.07  66.32   0.78      0   1879  309.7   0.75   0.60    0.0   1.01    0.38    0.38    0.30    0.16    0.09    0.05    0.02    0.00    0.00    0.00     1048     134
 1986 161    70    55    9.5      8  0.111     36    478   1258    132    513   2402    422   298.0  0.524   1888    121  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.02  66.62   0.79      0   1888  311.0   0.75   0.60    0.0   1.03    0.37    0.37    0.29    0.15    0.09    0.05    0.02    0.00    0.00    0.00     1064     137

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      JUL 11, 2017; 16:24:43
                                                                                
*RUN   8        : SIM                       CRGRO046 1\000001    1              
 MODEL          : CRGRO046 - Dry bean                                           
 EXPERIMENT     : 1\000001 BN PALMIRA_ANALISIS SENSIBILIDAD                     
 DATA PATH      : D:\B\0\00000                                                  
 TREATMENT  1   : SIM                       CRGRO046                            
  
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                    0-5    5-15   15-25   25-35   35-50   50-65   65-80   80-99  99-122 122-209
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D    SNW0C   SNW1C
 1987 106    15     0    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1987 107    16     1    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1987 108    17     2    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1987 109    18     3    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1987 110    19     4    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1987 111    20     5    0.2      0  0.079     31     13      0     43     44     44      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  256.6   0.04   0.03    0.0   0.27    0.15    0.15    0.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       1
 1987 112    21     6    0.5      0  0.082     31     14      0     51     45     45      0     0.0  0.000      0      0  0.000  0.000  0.662  0.000  0.000  0.000  0.000    3.78   0.00   0.00      0      0  261.0   0.05   0.03    0.0   0.29    0.18    0.18    0.18    0.01    0.00    0.00    0.00    0.00    0.00    0.00        0       2
 1987 113    22     7    0.8      0  0.084     32     15      0     60     46     46      0     0.0  0.000      0      0  0.000  0.000  0.747  0.000  0.000  0.000  0.000    3.73   0.00   0.00      0      0  264.2   0.06   0.04    0.0   0.31    0.21    0.21    0.20    0.02    0.00    0.00    0.00    0.00    0.00    0.00        0       3
 1987 114    23     8    1.1      0  0.088     33     16      0     67     49     49      0     0.0  0.000      0      0  0.000  0.000  0.534  0.000  0.000  0.000  0.000    3.71   0.00   0.00      0      0  269.9   0.07   0.04    0.0   0.34    0.24    0.24    0.22    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       4
 1987 115    24     9    1.4      0  0.092     33     18      0     74     51     51      0     0.0  0.000      0      0  0.000  0.000  0.510  0.000  0.000  0.000  0.000    3.68   0.00   0.00      0      0  276.1   0.08   0.05    0.0   0.36    0.26    0.26    0.23    0.04    0.00    0.00    0.00    0.00    0.00    0.00        1       6
 1987 116    25    10    1.7      0  0.097     34     22      0     80     56     56      0     0.0  0.000      0      0  0.000  0.000  0.348  0.000  0.000  0.000  0.000    3.66   0.00   0.00      0      0  284.0   0.09   0.06    0.0   0.38    0.28    0.28    0.24    0.06    0.00    0.00    0.00    0.00    0.00    0.00        1       7
 1987 117    26    11    2.0      0  0.115     38     25      0     83     63     63      0     0.0  0.000      0      0  0.000  0.000  0.136  0.000  0.000  0.000  0.000    3.64   0.00   0.00      0      0  301.7   0.10   0.07    0.0   0.40    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2       9
 1987 118    27    12    2.3      0  0.145     45     29      0     83     74     74      0     0.0  0.000      0      0  0.000  0.000  0.014  0.000  0.000  0.000  0.000    3.58   0.00   0.00      0      0  321.2   0.11   0.08    0.0   0.42    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2      11
 1987 119    28    13    2.6      0  0.171     51     34      0     85     85     85      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  334.1   0.12   0.08    0.0   0.44    0.29    0.29    0.25    0.07    0.01    0.00    0.00    0.00    0.00    0.00        3      13
 1987 120    29    14    2.9      0  0.210     61     39      0     86    100    100      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.53   0.00   0.00      0      0  344.1   0.13   0.09    0.0   0.47    0.29    0.29    0.25    0.07    0.01    0.00    0.00    0.00    0.00    0.00        3      14
 1987 121    30    15    3.2      0  0.267     74     43      0     86    117    117      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  360.1   0.14   0.11    0.0   0.49    0.29    0.29    0.25    0.07    0.01    0.00    0.00    0.00    0.00    0.00        4      16
 1987 122    31    16    3.5      0  0.323     87     51      0     87    138    138      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  371.2   0.15   0.12    0.0   0.51    0.30    0.30    0.25    0.07    0.01    0.00    0.00    0.00    0.00    0.00        5      18
 1987 123    32    17    3.8      0  0.377    100     62      0     89    161    161      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  378.4   0.16   0.14    0.0   0.53    0.30    0.30    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        6      20
 1987 124    33    18    4.1      0  0.431    113     76      0     92    188    188      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  383.2   0.17   0.16    0.0   0.55    0.31    0.31    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        7      22
 1987 125    34    19    4.4      0  0.518    134     86      0     93    219    219      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.53   0.00   0.00      0      0  387.5   0.19   0.18    0.0   0.57    0.31    0.31    0.26    0.09    0.02    0.00    0.00    0.00    0.00    0.00        8      24
 1987 126    35    20    4.7      0  0.631    161     94      0     94    256    256      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  390.6   0.20   0.20    0.0   0.59    0.31    0.31    0.26    0.09    0.03    0.00    0.00    0.00    0.00    0.00        9      26
 1987 127    36    21    5.0      0  0.759    192    107      0     96    299    299      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  396.1   0.22   0.22    0.0   0.60    0.32    0.32    0.27    0.09    0.03    0.00    0.00    0.00    0.00    0.00       11      28
 1987 128    37    22    5.3      0  0.891    224    126      0    100    349    349      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  398.4   0.24   0.25    0.0   0.62    0.33    0.33    0.27    0.10    0.03    0.01    0.00    0.00    0.00    0.00       13      30
 1987 129    38    23    5.6      0  1.037    259    148      0    105    407    407      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  399.9   0.26   0.27    0.0   0.64    0.34    0.34    0.28    0.10    0.04    0.01    0.00    0.00    0.00    0.00       16      32
 1987 130    39    24    5.9      1  1.202    299    173      0    110    473    473      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  402.0   0.28   0.29    0.0   0.66    0.35    0.35    0.29    0.11    0.05    0.01    0.00    0.00    0.00    0.00       19      34
 1987 131    40    25    6.2      1  1.366    343    204      0    117    547    547      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  398.5   0.31   0.31    0.0   0.67    0.36    0.36    0.30    0.12    0.05    0.02    0.00    0.00    0.00    0.00       22      36
 1987 132    41    26    6.5      1  1.531    386    238      0    124    624    624      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.60   0.00   0.00      0      0  397.1   0.34   0.33    0.0   0.69    0.38    0.38    0.31    0.13    0.06    0.02    0.00    0.00    0.00    0.00       31      39
 1987 133    42    27    6.8      3  1.665    425    276      0    131    701    701      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.66   0.00   0.00      0      0  391.8   0.37   0.36    0.0   0.71    0.40    0.40    0.32    0.14    0.07    0.03    0.00    0.00    0.00    0.00       49      42
 1987 134    43    28    7.1      3  1.781    463    316      0    139    779    781      0     0.0  0.000      2      3  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.72   0.00   0.00      0      2  385.1   0.40   0.38    0.0   0.72    0.42    0.42    0.34    0.15    0.08    0.03    0.00    0.00    0.00    0.00       70      44
 1987 135    44    29    7.4      3  1.862    497    359      0    147    856    867      0     0.0  0.000     11     11  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.78   0.00   0.01      0     11  374.9   0.42   0.40    0.0   0.74    0.43    0.43    0.35    0.16    0.08    0.04    0.01    0.00    0.00    0.00       95      47
 1987 136    45    30    7.7      3  1.917    526    403      0    155    929    955      0     0.0  0.000     26     19  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.03      0     26  364.4   0.45   0.42    0.0   0.76    0.45    0.45    0.36    0.17    0.09    0.04    0.01    0.00    0.00    0.00      123      50
 1987 137    46    31    8.0      3  1.948    550    445      0    162    995   1044      0     0.0  0.000     49     28  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.90   0.00   0.05      0     49  354.3   0.48   0.44    0.0   0.77    0.47    0.47    0.37    0.18    0.10    0.04    0.01    0.00    0.00    0.00      154      54
 1987 138    47    32    8.3      3  2.004    581    491      0    168   1072   1152      0     0.0  0.000     79     38  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.90   0.00   0.07      0     79  344.8   0.51   0.46    0.0   0.79    0.48    0.48    0.38    0.19    0.10    0.05    0.02    0.00    0.00    0.00      170      57
 1987 139    48    33    8.6      3  2.053    611    537      0    174   1148   1265      0     0.0  0.000    118     47  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.88   0.00   0.09      0    118  336.1   0.55   0.48    0.0   0.81    0.49    0.49    0.39    0.19    0.11    0.05    0.02    0.00    0.00    0.00      183      61
 1987 140    49    34    8.9      5  2.088    638    582      0    179   1220   1385      0     0.0  0.000    164     58  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.86   0.00   0.12      0    164  327.3   0.58   0.50    0.0   0.82    0.50    0.50    0.40    0.20    0.11    0.06    0.02    0.00    0.00    0.00      195      65
 1987 141    50    35    9.2      5  2.114    663    627      0    184   1290   1507      8     0.0  0.000    217     68  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.14      0    217  318.8   0.61   0.52    0.0   0.84    0.51    0.51    0.40    0.21    0.12    0.06    0.02    0.00    0.00    0.00      208      69
 1987 142    51    36    9.5      5  2.126    682    668      3    187   1350   1622     61     5.1  0.002    271     77  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.82   1.13   0.17      0    271  311.6   0.64   0.54    0.0   0.86    0.52    0.52    0.41    0.21    0.12    0.06    0.03    0.00    0.00    0.00      228      73
 1987 143    52    37    9.5      5  2.126    695    700     25    189   1395   1745     88    28.7  0.014    350     88  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.80   7.21   0.20      0    350  305.9   0.68   0.56    0.0   0.88    0.52    0.52    0.41    0.21    0.12    0.06    0.03    0.00    0.00    0.00      243      77
 1987 144    53    38    9.5      5  2.112    702    727     57    190   1428   1867    119    48.1  0.031    438     97  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.77  13.09   0.23      0    438  301.0   0.71   0.57    0.0   0.89    0.52    0.52    0.41    0.21    0.13    0.06    0.03    0.00    0.00    0.00      259      81
 1987 145    54    39    9.5      5  2.083    701    743    102    189   1444   1986    151    67.5  0.051    541    107  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.73  18.80   0.27      0    541  297.1   0.74   0.59    0.0   0.91    0.52    0.52    0.41    0.21    0.13    0.06    0.03    0.00    0.00    0.00      276      85
 1987 146    55    40    9.5      5  2.040    692    750    158    187   1442   2097    183    86.0  0.075    655    117  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.66  24.06   0.31      0    655  294.9   0.74   0.59    0.0   0.93    0.51    0.51    0.40    0.21    0.13    0.06    0.03    0.00    0.00    0.00      296      89
 1987 147    56    41    9.5      5  1.991    677    748    226    184   1425   2207    217   104.3  0.102    782    127  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.60  28.92   0.35      0    782  294.1   0.74   0.59    0.0   0.94    0.51    0.51    0.40    0.21    0.12    0.06    0.03    0.00    0.00    0.00      316      93
 1987 148    57    42    9.5      5  1.937    659    741    305    181   1400   2316    250   122.1  0.132    916    135  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52  33.33   0.40      0    916  294.1   0.74   0.59    0.0   0.96    0.50    0.50    0.39    0.21    0.12    0.06    0.03    0.00    0.00    0.00      338      97
 1987 149    58    43    9.5      5  1.881    638    730    398    177   1368   2424    284   140.0  0.164   1056    141  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.44  37.72   0.44      0   1056  294.8   0.74   0.59    0.0   0.98    0.49    0.49    0.38    0.20    0.12    0.06    0.03    0.00    0.00    0.00      360     101
 1987 150    59    44    9.5      5  1.820    616    720    503    173   1336   2530    318   158.3  0.199   1193    144  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.35  42.15   0.47      0   1193  295.3   0.74   0.59    0.0   0.99    0.48    0.48    0.37    0.20    0.12    0.06    0.03    0.00    0.00    0.00      383     105
 1987 151    60    45    9.5      5  1.757    594    710    619    169   1304   2634    351   176.3  0.235   1330    146  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.25  46.58   0.50      0   1330  295.7   0.74   0.59    0.0   1.01    0.47    0.47    0.37    0.19    0.12    0.06    0.03    0.00    0.00    0.00      406     109
 1987 152    61    46    9.5      7  1.696    571    695    756    165   1266   2731    387   195.2  0.277   1465    146  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.14  51.58   0.54      0   1465  297.2   0.74   0.59    0.0   1.01    0.46    0.46    0.36    0.19    0.11    0.06    0.03    0.00    0.00    0.00      428     112
 1987 153    62    47    9.5      7  1.252    419    643    904    161   1062   2662    418   216.5  0.340   1600    144  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.96  56.53   0.60      0   1600  299.1   0.74   0.59    0.0   1.01    0.45    0.45    0.35    0.19    0.11    0.06    0.03    0.00    0.00    0.00      623     116
 1987 154    63    48    9.5      7  0.925    308    605   1021    157    912   2611    431   236.9  0.391   1698    138  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.78  60.12   0.65      0   1698  300.6   0.74   0.59    0.0   1.01    0.44    0.44    0.34    0.18    0.11    0.05    0.03    0.00    0.00    0.00      769     119
 1987 155    64    49    9.5      7  0.685    227    575   1109    154    802   2581    432   257.0  0.430   1779    132  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.62  62.33   0.69      0   1779  302.0   0.74   0.59    0.0   1.01    0.43    0.43    0.34    0.18    0.11    0.05    0.03    0.00    0.00    0.00      870     123
 1987 156    65    50    9.5      7  0.508    167    553   1176    150    720   2560    432   272.5  0.459   1840    127  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.47  63.91   0.72      0   1840  303.4   0.74   0.59    0.0   1.01    0.42    0.42    0.33    0.17    0.10    0.05    0.03    0.00    0.00    0.00      944     126
 1987 157    66    51    9.5      7  0.377    124    535   1229    147    659   2546    432   284.8  0.483   1888    124  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.34  65.11   0.74      0   1888  304.9   0.74   0.59    0.0   1.01    0.41    0.41    0.32    0.17    0.10    0.05    0.02    0.00    0.00    0.00      998     129
 1987 158    67    52    9.5      7  0.280     91    521   1268    144    612   2534    432   293.9  0.501   1922    123  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.21  66.00   0.76      0   1922  306.3   0.74   0.59    0.0   1.01    0.40    0.40    0.32    0.17    0.10    0.05    0.02    0.00    0.00    0.00     1038     132
 1987 159    68    53    9.5      7  0.208     68    510   1296    140    577   2522    432   300.4  0.514   1944    123  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.10  66.66   0.77      0   1944  307.7   0.74   0.59    0.0   1.03    0.39    0.39    0.31    0.16    0.10    0.05    0.02    0.00    0.00    0.00     1068     135
 1987 160    69    54    9.5      7  0.155     50    501   1314    137    551   2510    432   304.5  0.524   1959    123  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.02  67.09   0.78      0   1959  308.9   0.74   0.59    0.0   1.03    0.39    0.39    0.30    0.16    0.10    0.05    0.02    0.00    0.00    0.00     1090     139
 1987 161    70    55    9.5      8  0.116     37    494   1325    134    532   2499    432   307.1  0.530   1967    123  0.000  0.000  0.000  0.000  0.000  0.000  0.000    1.97  67.36   0.79      0   1967  310.0   0.74   0.59    0.0   1.04    0.38    0.38    0.30    0.16    0.09    0.05    0.02    0.00    0.00    0.00     1106     141

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      JUL 11, 2017; 16:24:43
                                                                                
*RUN   9        : SIM                       CRGRO046 1\000001    1              
 MODEL          : CRGRO046 - Dry bean                                           
 EXPERIMENT     : 1\000001 BN PALMIRA_ANALISIS SENSIBILIDAD                     
 DATA PATH      : D:\B\0\00000                                                  
 TREATMENT  1   : SIM                       CRGRO046                            
  
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                    0-5    5-15   15-25   25-35   35-50   50-65   65-80   80-99  99-122 122-209
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D    SNW0C   SNW1C
 1988 106    15     0    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1988 107    16     1    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1988 108    17     2    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1988 109    18     3    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1988 110    19     4    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1988 111    20     5    0.2      0  0.079     31     13      0     43     44     44      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  256.8   0.04   0.03    0.0   0.27    0.15    0.15    0.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       1
 1988 112    21     6    0.5      0  0.082     31     14      0     51     45     45      0     0.0  0.000      0      0  0.000  0.000  0.666  0.000  0.000  0.000  0.000    3.78   0.00   0.00      0      0  261.2   0.05   0.03    0.0   0.29    0.18    0.18    0.18    0.01    0.00    0.00    0.00    0.00    0.00    0.00        0       2
 1988 113    22     7    0.7      0  0.084     32     15      0     60     46     46      0     0.0  0.000      0      0  0.000  0.000  0.747  0.000  0.000  0.000  0.000    3.73   0.00   0.00      0      0  264.5   0.06   0.04    0.0   0.31    0.21    0.21    0.20    0.02    0.00    0.00    0.00    0.00    0.00    0.00        0       3
 1988 114    23     8    1.0      0  0.087     32     16      0     67     48     48      0     0.0  0.000      0      0  0.000  0.000  0.547  0.000  0.000  0.000  0.000    3.71   0.00   0.00      0      0  270.3   0.07   0.04    0.0   0.33    0.24    0.24    0.22    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       4
 1988 115    24     9    1.3      0  0.091     33     18      0     74     51     51      0     0.0  0.000      0      0  0.000  0.000  0.490  0.000  0.000  0.000  0.000    3.69   0.00   0.00      0      0  276.0   0.08   0.05    0.0   0.35    0.26    0.26    0.23    0.04    0.00    0.00    0.00    0.00    0.00    0.00        1       6
 1988 116    25    10    1.6      0  0.097     34     21      0     80     56     56      0     0.0  0.000      0      0  0.000  0.000  0.330  0.000  0.000  0.000  0.000    3.66   0.00   0.00      0      0  282.9   0.09   0.06    0.0   0.38    0.28    0.28    0.25    0.05    0.00    0.00    0.00    0.00    0.00    0.00        1       7
 1988 117    26    11    1.9      0  0.107     36     25      0     84     61     61      0     0.0  0.000      0      0  0.000  0.000  0.251  0.000  0.000  0.000  0.000    3.63   0.00   0.00      0      0  297.5   0.10   0.06    0.0   0.40    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2       9
 1988 118    27    12    2.2      0  0.135     42     28      0     85     70     70      0     0.0  0.000      0      0  0.000  0.000  0.029  0.000  0.000  0.000  0.000    3.61   0.00   0.00      0      0  322.6   0.11   0.07    0.0   0.42    0.30    0.30    0.26    0.07    0.00    0.00    0.00    0.00    0.00    0.00        2      11
 1988 119    28    13    2.5      0  0.162     48     33      0     86     81     81      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  338.9   0.12   0.08    0.0   0.44    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        2      12
 1988 120    29    14    2.8      0  0.190     53     40      0     88     93     93      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.53   0.00   0.00      0      0  354.8   0.13   0.09    0.0   0.46    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        3      14
 1988 121    30    15    3.1      0  0.243     65     43      0     88    108    108      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.53   0.00   0.00      0      0  371.6   0.14   0.10    0.0   0.48    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        4      16
 1988 122    31    16    3.4      0  0.298     77     49      0     89    126    126      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  389.1   0.15   0.11    0.0   0.50    0.30    0.30    0.26    0.08    0.01    0.00    0.00    0.00    0.00    0.00        4      18
 1988 123    32    17    3.7      0  0.352     87     58      0     90    146    146      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  402.9   0.16   0.13    0.0   0.52    0.31    0.31    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        5      20
 1988 124    33    18    4.0      0  0.405     99     70      0     93    170    170      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  407.6   0.17   0.15    0.0   0.54    0.31    0.31    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        6      22
 1988 125    34    19    4.3      0  0.456    111     85      0     96    196    196      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.50   0.00   0.00      0      0  412.5   0.18   0.17    0.0   0.56    0.32    0.32    0.27    0.09    0.02    0.00    0.00    0.00    0.00    0.00        7      24
